Timestep,Probs
1,"[0.20338983050847437, 0.20762711864406758, 0.19491525423728795, 0.19491525423728795, 0.19915254237288116]"
2,"[0.2658665246821723, 0.22484531758044593, 0.02051142114561044, 0.2511607973618063, 0.23761593922996552]"
3,"[0.502316633874114, 0.43543380219052025, 0.0011698324683855513, 0.04085892692096551, 0.020220804546015565]"
4,"[0.3588793562340083, 0.5196259587005456, 0.10654087216414909, 0.009346315250430847, 0.005607497650865613]"
5,"[0.7632298536574563, 0.20754638882777843, 0.023418330974345293, 0.0023260493121966402, 0.003479377228222535]"
6,"[0.8738161689133624, 0.09347995907862511, 0.00934420986396042, 0.009343876038848696, 0.014015786105204646]"
7,"[0.9461105368079906, 0.03505935455602546, 0.005380031039427583, 0.005380031038621111, 0.00807004655793158]"
8,"[0.9724395592672966, 0.008127072662081562, 0.0016192519562228612, 0.015385238179543535, 0.0024288779348567734]"
9,"[0.9166644515221439, 0.0008333579690996922, 0.0016667049004533965, 0.07916851256279758, 0.001666973045506635]"
10,"[0.9679965440382986, 0.0051074459186789736, 0.010214855272796218, 0.006451508897475026, 0.010229645872747347]"
11,"[0.9622950502105553, 0.006610215649456586, 0.01322043129886109, 0.004652864041022516, 0.01322143880010319]"
12,"[0.9543338713155087, 0.008312948782818975, 0.01662589756563795, 0.00410011774573656, 0.016627164590296208]"
13,"[0.972333250089297, 2.973748541520524e-5, 0.02281960722914228, 0.002535270569810146, 0.0022821346263377134]"
14,"[0.9337275690521031, 1.0098171701450117e-5, 0.04416823845826364, 1.0098211840490513e-5, 0.022083996106092296]"
15,"[0.9917261449152225, 5.3949338987459106e-11, 0.004973645400852147, 3.932906768458897e-8, 0.0033001703009077664]"
16,"[0.9983766283003973, 1.0509247718790373e-5, 0.000403212038683225, 0.00040321207822914345, 0.0008064383349770925]"
17,"[0.9999178970859425, 1.856830345258851e-8, 2.7335062038018482e-5, 2.733506203801802e-5, 2.7414221679529956e-5]"
18,"[0.9999947677855324, 2.2413229199621423e-8, 1.7365955589846409e-6, 1.7365955589846409e-6, 1.736610122486395e-6]"
19,"[0.9999977802690941, 2.6244730103830964e-8, 2.0334634219435137e-6, 5.299836079139369e-8, 1.0702439063217197e-7]"
20,"[0.8546131036419242, 0.07447703088457588, 0.06736436905927076, 1.738792480330727e-9, 0.003545494675439553]"
21,"[0.35461804822360066, 0.6116907623712038, 0.03200662993493536, 8.103234751091227e-18, 0.0016845594702597957]"
