Timestep,Probs
1,"[0.19069767441860463, 0.2116279069767441, 0.21395348837209294, 0.18604651162790697, 0.19767441860465113]"
2,"[0.039955050046932304, 0.23219026407450777, 0.05729362948664401, 0.4191477972263267, 0.25141325916558993]"
3,"[0.03609093503221583, 0.3480532366995102, 0.04418443389347964, 0.1639228759298504, 0.4077485184449436]"
4,"[0.06330735121505632, 0.3851674607189543, 0.0883177692402507, 0.07262977394723742, 0.39057764487849983]"
5,"[0.014270313576646697, 0.41466979481511806, 0.13384989182498952, 0.017614839789093412, 0.4195951599941531]"
6,"[0.012887473583028221, 0.5642734482804368, 0.11141927103294379, 0.012887473590842021, 0.2985323335127467]"
7,"[0.008149811521407412, 0.39339181061589434, 0.22880596933424557, 0.008143174464826977, 0.36150923406362373]"
8,"[0.004086121310995365, 0.44836915600490745, 0.1955773764864249, 0.007058981674209135, 0.3449083645234634]"
9,"[0.005101619898940023, 0.5114066737239312, 0.13339179817692212, 0.0002544805530683467, 0.3498454276471363]"
10,"[0.007173121460758916, 0.6027447186153262, 0.12419640404632844, 7.914410236523925e-11, 0.2658857557984434]"
11,"[0.12097528959117793, 0.4220159127428905, 0.2587095363259971, 1.831332385816446e-12, 0.19829926133810313]"
12,"[0.023023921487514323, 0.1368204524519902, 0.6921107243842834, 2.0741758998364547e-9, 0.14804489960203593]"
13,"[0.054345159531027726, 0.16316607010512735, 0.525628153131552, 2.5438093107165903e-13, 0.2568606172320386]"
14,"[0.20533410818507683, 0.09046561162260287, 0.4057880822866565, 6.232706391450381e-9, 0.2984121916729567]"
15,"[0.31679550320483935, 0.008271666876950159, 0.6506846757808886, 1.9329245499654196e-12, 0.024248154135389294]"
16,"[0.3278119171984133, 0.0004087569914807592, 0.66611456407799, 3.7709068345609213e-16, 0.005664761732116758]"
17,"[0.3271322883957319, 0.00014147087974731646, 0.6727262295042169, 1.1207218960837405e-9, 1.0099584460030496e-8]"
18,"[0.025258922305481924, 1.297774777592425e-5, 0.9747280999467377, 3.896854052549013e-21, 3.6865269081572944e-15]"
19,"[0.0014164406225332037, 8.552480670716197e-7, 0.9985827041293952, 1.0214082796266947e-28, 1.191384040691191e-23]"
