Timestep,Probs
1,"[0.15844155844155847, 0.21038961038961043, 0.20000000000000004, 0.22077922077922082, 0.21038961038961043]"
2,"[0.1689751181718416, 0.30692469166189723, 0.057063929408582535, 0.2842103261795872, 0.18282593457809096]"
3,"[0.07395581017032106, 0.20861137607932054, 0.03313432637261086, 0.4714657936098964, 0.2128326937678519]"
4,"[0.06927989178280831, 0.1933076402432115, 0.019263189342646217, 0.49002834385282545, 0.22812093477850784]"
5,"[0.05301384255573157, 0.0946708856599351, 0.012099767204157692, 0.5721606263099088, 0.26805487827026825]"
6,"[0.007802982582413657, 0.023641882275858905, 0.010531620422195496, 0.6533478269149176, 0.3046756878046145]"
7,"[0.0006873578969014526, 0.0017565779945020597, 0.0013751846448399455, 0.6713517560659448, 0.3248291233978138]"
8,"[0.00010679681216736431, 0.00016026866805016725, 0.0010679682221502516, 0.6742629654001386, 0.32440200089749127]"
9,"[8.876976390918735e-6, 2.6594450324159984e-5, 0.0001685409490111732, 0.6629553001070043, 0.3368406875172703]"
10,"[1.8707701513806373e-6, 3.7415438132877846e-6, 0.0001534031837037376, 0.9464864989381444, 0.05335448556418676]"
11,"[0.0003125381553238443, 4.7635661160671865e-8, 0.0, 0.998729969175604, 0.0009574450334146264]"
