Timestep,Probs
1,"[0.20329670329670307, 0.21703296703296676, 0.21703296703296676, 0.1895604395604394, 0.17307692307692296]"
2,"[0.2544891917342305, 0.28792532281039024, 0.07306532763060254, 0.2191947328469901, 0.16532542497778577]"
3,"[0.20452177816071584, 0.26550942376738523, 0.09140540871481764, 0.27192142569593175, 0.1666419636611505]"
4,"[0.22042799062824386, 0.28888638250857024, 0.06021455181760474, 0.2580622649143809, 0.1724088101312003]"
5,"[0.055627233212123574, 0.0811245989821308, 0.08174643954085545, 0.47324285917771136, 0.3082588690871805]"
6,"[0.011935397361980335, 0.03936562181427467, 0.017836270773186485, 0.5981104774156392, 0.33275223263491854]"
7,"[0.0006984415107331107, 0.007673535849845477, 0.010761952490089271, 0.6091451354125582, 0.3717209347367725]"
8,"[0.0005266196104086161, 0.00031605263818521473, 0.013797434685271717, 0.6441094271026973, 0.34125046596343805]"
9,"[9.070357659109378e-7, 4.077188068399577e-5, 0.007337037160769609, 0.6241284863243163, 0.36849279759846426]"
10,"[3.7878407418864387e-13, 9.057181969818764e-6, 0.0003115670630141338, 0.938918267780113, 0.06076110797452327]"
11,"[6.690152710961515e-10, 2.188462975836228e-12, 0.00035542645109193393, 0.9982009072661747, 0.0014436656115324855]"
