Timestep,Probs
1,"[0.1973684210526317, 0.18157894736842112, 0.1894736842105264, 0.20263157894736855, 0.22894736842105284]"
2,"[0.2485454971710252, 0.2363828822039878, 0.04071962409563535, 0.25700669724928266, 0.21734529928006985]"
3,"[0.1643968848789206, 0.24414305878479228, 0.04642616737000625, 0.39413026186408073, 0.15090362710220023]"
4,"[0.19030954635645833, 0.20165893905901416, 0.017023292954788598, 0.4652990662157909, 0.1257091554139471]"
5,"[0.04621670779639396, 0.09723478878640374, 0.021054517330389516, 0.6276839814351053, 0.20781000465170826]"
6,"[0.010342505372146867, 0.014582878479987819, 0.017671074197268873, 0.7133264612661939, 0.244077080684403]"
7,"[0.0034322612297731396, 1.8091445653859125e-8, 0.0017209033121788693, 0.7353252824782269, 0.2595215348883781]"
8,"[0.0004935907697445503, 3.9342324775360527e-16, 0.0019743380024916744, 0.6999011962767646, 0.29763087495099944]"
9,"[8.660409932011269e-6, 1.3543295340823625e-23, 0.0008574875016668508, 0.7275858433694689, 0.27154800871892937]"
10,"[3.5620232020008645e-13, 2.6445082765616184e-31, 0.00016866676086974485, 0.9600855089765467, 0.03974582426222407]"
11,"[8.21794607937175e-12, 2.758355298309668e-12, 0.002441537526106685, 0.9951498880393057, 0.0024085744236173293]"
