Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.22182557933931243, 0.2808820194047598, 0.12627466401941992, 0.17419259439572954, 0.1968251428407783]"
3,"[0.25637625366787004, 0.20840778922722286, 0.107672772701041, 0.19100919000895403, 0.23653399439491196]"
4,"[0.28663801456923815, 0.26844724230278505, 0.0750807617620957, 0.17852170566136952, 0.19131227570451154]"
5,"[0.20669486736471374, 0.21729167947710032, 0.15691165216329087, 0.17078894307725523, 0.24831285791763985]"
6,"[0.27416802985586136, 0.25378050755297954, 0.09278971342222624, 0.17748051547677998, 0.20178123369215278]"
7,"[0.2404881284431573, 0.1943305088391668, 0.11959858163546787, 0.19072763319071684, 0.2548551478914913]"
8,"[0.12059981822632485, 0.10080196608961306, 0.10154818290335439, 0.27945743477985174, 0.39759259800085583]"
9,"[0.031206351151023555, 0.025441194689610386, 0.02925245697014006, 0.36664002527340217, 0.547459971915824]"
10,"[0.013832833828411405, 0.0082810134979508, 0.0202009694067334, 0.3817292385949804, 0.575955944671924]"
11,"[0.0017152629647894278, 0.0011166124385513794, 0.0019073720867070199, 0.4054728032581347, 0.5897879492518175]"
12,"[0.00037484177351357144, 0.00036568484848406905, 0.000703524922761497, 0.7875048381319876, 0.21105111032325322]"
13,"[8.121045883934953e-5, 7.021131548703267e-5, 0.00011854302035763651, 0.9721931723015376, 0.027536862903778388]"
