Timestep,Probs
1,"[0.17400000000000013, 0.19800000000000015, 0.23600000000000018, 0.18600000000000014, 0.20600000000000016]"
2,"[0.22569444132216832, 0.23958325405305994, 0.08680569187030453, 0.23263875928249672, 0.215277853471971]"
3,"[0.47465277429827, 0.5073847819310144, 0.016574289337877208, 0.0007321173829357414, 0.0006560370499009055]"
4,"[0.5499908340813654, 0.39999292523826, 0.04999904631929891, 1.714732006444476e-5, 4.7041012166227736e-8]"
5,"[0.42896365696155875, 0.5709924701696456, 4.344791356855862e-5, 2.0145773187712044e-7, 2.2349749388667369e-7]"
6,"[0.2916674054907635, 0.7083325945009731, 4.779937072696852e-12, 8.261619631821663e-13, 2.65552059594264e-12]"
7,"[0.1539117206331445, 0.8460882793267054, 1.7013337523234726e-13, 2.620053978578099e-11, 1.37808033938199e-11]"
8,"[0.28845791577234065, 0.7115420842276586, 1.9768795917564704e-23, 1.2812373906395878e-19, 1.2829707467621937e-19]"
9,"[0.1436600445025998, 0.8563399554761285, 2.805990766130531e-13, 5.085425240345165e-13, 2.0483732592752543e-11]"
10,"[0.17820965754859794, 0.8217903424514003, 1.379077389422544e-25, 1.1325460240047665e-24, 9.06053844850575e-23]"
11,"[0.2950554598272428, 0.7049445401570286, 2.028093337145466e-14, 8.315182682296449e-12, 7.392525404841778e-12]"
12,"[0.3204631324860535, 0.6795368675139428, 5.444599619814832e-27, 2.0836269802755944e-18, 3.1758283184822156e-22]"
13,"[0.45053748794684645, 0.5494625120531513, 4.34869726483485e-37, 1.1038662833971966e-24, 1.3627978737019956e-26]"
14,"[0.1904607550995757, 0.8095310791777225, 1.8966506095685244e-12, 1.2464787806084308e-9, 8.164474325327293e-6]"
15,"[0.2030682360041118, 0.7969317639556426, 1.2982192806956519e-21, 6.815146501326947e-16, 4.024267350353183e-11]"
16,"[0.18999221982927195, 0.8100077794736017, 1.3113177046935774e-14, 6.971005714701707e-10, 1.311317704693585e-14]"
17,"[0.18773985926175335, 0.8122601407382494, 5.4027602793838844e-27, 1.67476767360146e-16, 9.606371326026359e-26]"
18,"[0.2844051888529921, 0.7155948111470111, 5.0344397661204304e-39, 1.1501428047403394e-25, 3.339294242119148e-35]"
19,"[0.29359231700114613, 0.7064076829915102, 7.308518598906079e-13, 6.593907891457421e-12, 1.6241152442013435e-14]"
20,"[7.820022459144058e-7, 0.9999992179977547, 3.337663656152818e-24, 5.341085964327499e-22, 4.1205724150034605e-26]"
21,"[1.3904584855605085e-10, 0.9999999998609594, 9.941152322878825e-33, 1.985658172783083e-32, 2.0756008048553762e-38]"
