Timestep,Probs
1,"[0.21600000000000016, 0.20400000000000015, 0.19200000000000014, 0.20000000000000015, 0.18800000000000014]"
2,"[0.22170906567806314, 0.2032332408350812, 0.18475749324850027, 0.19861430369700972, 0.19168589654134496]"
3,"[0.23732682240426317, 0.2171299722548132, 0.15161471049538836, 0.22215151787275123, 0.17177697697278357]"
4,"[0.2485875177860012, 0.2090395608550174, 0.1525424375060165, 0.22033892835702368, 0.16949155549594186]"
5,"[0.39417699075587337, 0.31729246198437233, 0.2403449260956852, 0.03851772610729784, 0.009667895056771986]"
6,"[2.3474638471369155e-6, 0.9999961274639517, 1.3439633143772647e-6, 1.727827876578965e-7, 8.326100423090007e-9]"
7,"[3.6453858449550246e-10, 0.9999999993550096, 2.545716508619318e-10, 2.5877451005188307e-11, 1.9762291878656886e-15]"
8,"[1.0586727480043316e-13, 0.9999999999998934, 3.4468359007467743e-16, 1.0393026309286585e-16, 3.067207476789853e-22]"
9,"[1.0110204120202494e-5, 0.9999848305102097, 5.051605185420706e-6, 6.911592443750275e-9, 7.688909606732365e-10]"
10,"[4.6450285630169905e-8, 0.9999999532625041, 2.8716609584318586e-10, 4.370203964466464e-14, 6.661895977777233e-18]"
11,"[0.0, 0.9999752597723973, 2.474022761009402e-5, 0.0, 0.0]"
12,"[0.0, 0.8603448275861969, 0.1396551724137913, 0.0, 0.0]"
13,"[0.0, 0.4056603773584909, 0.5943396226415079, 0.0, 0.0]"
