Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.18869772514113956, 0.19638219203291976, 0.2027731328707696, 0.21583577530819642, 0.19631117464697465]"
3,"[0.16092196112682117, 0.16285207636593937, 0.2448080566799411, 0.2108914644129463, 0.22052644141435193]"
4,"[0.15059992986883794, 0.16650000776763454, 0.21527856946178872, 0.1952869552311848, 0.272334537670554]"
5,"[0.16563584344224525, 0.18979799431031635, 0.2361543598432371, 0.18724937426025973, 0.2211624281439416]"
6,"[0.14525279678123984, 0.16422747952980532, 0.2729112466449567, 0.22589318358346103, 0.19171529346053717]"
7,"[0.1272129089399153, 0.17626305090963526, 0.2582861999842003, 0.27984340003756597, 0.15839444012868314]"
8,"[0.13740501941867575, 0.16024278451644489, 0.28893019526234814, 0.23381020875708905, 0.17961179204544211]"
9,"[0.1571786685690853, 0.19340649752416383, 0.24858101438528923, 0.19246007319385847, 0.20837374632760325]"
10,"[0.14158820326453675, 0.1750191268770638, 0.22314336585445657, 0.19720955526155923, 0.2630397487423835]"
11,"[0.13130504155338443, 0.14703403329068443, 0.17520733304615832, 0.15760989131807637, 0.3888437007916965]"
12,"[0.11905196862816816, 0.11075627189905415, 0.15510651416161328, 0.13842748509928612, 0.4766577602118783]"
13,"[0.06275468007171707, 0.05793663884545994, 0.07498002181128718, 0.07240077608127171, 0.7319278831902641]"
14,"[0.025397779777831482, 0.02061589845547902, 0.03357527032754685, 0.03335832326252048, 0.8870527281766222]"
15,"[0.007881588868431835, 0.006322398983448675, 0.010323233610937501, 0.010162175636907057, 0.9653106029002748]"
