Timestep,Probs
1,"[0.1762295081967214, 0.2172131147540985, 0.19262295081967223, 0.1721311475409837, 0.24180327868852475]"
2,"[0.1666666941989528, 0.16975372146276907, 0.15740817032897053, 0.18827126736503777, 0.3179001466442697]"
3,"[0.22949077052806982, 0.1750476451442144, 0.1277646056204058, 0.19380500966072195, 0.2738919690465882]"
4,"[0.29829498844527275, 0.16692027235118342, 0.11746632633674889, 0.23492512261399595, 0.1823932902527998]"
5,"[0.10845575513177357, 0.08759422993145724, 0.1630844555309106, 0.3544184037322237, 0.28644715567363493]"
6,"[0.025321889768262364, 0.03375993158192267, 0.07595918040352326, 0.4599070438896495, 0.4050519543566407]"
7,"[0.007449478800106207, 0.01486250369997676, 0.04004823842427699, 0.4747902607151388, 0.46284951836050003]"
8,"[1.9916667093788066e-8, 3.3718749499789762e-12, 0.010576408570347199, 0.6182193146941335, 0.37120425681548164]"
9,"[4.543144573122815e-15, 3.260215205149012e-23, 0.005139436179368536, 0.5553374314554294, 0.4395231323651971]"
10,"[1.9947838911909495e-13, 2.4930575981353447e-14, 0.006259737210498514, 0.22848415007730058, 0.7652561127119745]"
11,"[1.8697541091680596e-23, 1.8697576708749725e-23, 0.004603197639952916, 0.07867033115086303, 0.9167264712091838]"
12,"[1.611191799969724e-15, 1.1731506846869882e-12, 0.0010230791528938242, 0.00715914140213859, 0.9918177794437909]"
13,"[1.130820241872095e-27, 7.328847521951657e-24, 9.9001655875193e-6, 0.001814756865818011, 0.998175342968593]"
