Timestep,Probs
1,"[0.21686746987951833, 0.18975903614457848, 0.19879518072289176, 0.18975903614457848, 0.20481927710843395]"
2,"[0.24726855458727628, 0.22438361504349205, 0.09592584414862422, 0.2521325659355081, 0.18028942028509884]"
3,"[0.17777191399603168, 0.14724446450768544, 0.13908100871205697, 0.23652054748957518, 0.2993820652946502]"
4,"[0.17430422470046666, 0.13643568819624374, 0.13064469576445395, 0.27562054186299956, 0.2829948494758367]"
5,"[0.391795010775714, 0.13296065684490838, 0.13926489878646833, 0.12621497610696922, 0.20976445748593994]"
6,"[0.575715256539615, 0.09457769567728971, 0.09962534617278182, 0.033937731408765305, 0.19614397020154914]"
7,"[0.7052206614112932, 0.11990305450353836, 0.07936695910275303, 0.016783679338988913, 0.0787256456434264]"
8,"[0.784003738836864, 0.13008443946081305, 0.053567189107579335, 6.558083706567584e-8, 0.03234456701390667]"
9,"[0.8463940219571864, 0.12949039633632228, 0.01033924123712226, 2.0515899688634145e-12, 0.013776340467318815]"
10,"[0.8517637909344505, 0.14191703799500588, 0.001738930944388343, 8.074386760892778e-21, 0.004580240126153764]"
11,"[0.852302572128013, 0.14713324840625647, 0.0005636012491298261, 2.4652515344346054e-9, 5.757513471730113e-7]"
12,"[0.9742664595663258, 0.025596955067919723, 0.00013658536555764524, 9.944956194209585e-18, 1.949376522174571e-13]"
13,"[0.9962377472509415, 0.0037299396724752893, 3.231307658173272e-5, 7.402485738370564e-29, 6.452690739334458e-20]"
