Timestep,Probs
1,"[0.17065868263473036, 0.20059880239520936, 0.17664670658682616, 0.25149700598802366, 0.20059880239520936]"
2,"[0.21084330598811452, 0.23359207013324804, 0.04411748178899069, 0.2895557468141478, 0.22189139527549803]"
3,"[0.31716519714231983, 0.11931089909109714, 0.042092612642980566, 0.4179461751355954, 0.1034851159880079]"
4,"[0.2700697153772698, 0.12727457463778358, 0.026058925688960472, 0.48893885475235904, 0.0876579295436263]"
5,"[0.5914882036553838, 0.12651717429778037, 0.008575943710571684, 0.22439337278733432, 0.04902530554892998]"
6,"[0.7478359909922343, 0.14867244004314933, 0.0006533933189612545, 0.06589481376025522, 0.036943361885401996]"
7,"[0.7568926981787504, 0.1457610672393326, 0.0003041038760335668, 0.04743334626631118, 0.049608784439573936]"
8,"[0.7851190749313189, 0.1559632523540029, 1.9017564910098824e-11, 0.010226443574499906, 0.04869122912116065]"
9,"[0.8161268342445617, 0.1714420604890595, 1.1448271565658948e-19, 0.002995080378206228, 0.009436024888172754]"
10,"[0.7833642779435421, 0.21448312725444263, 5.638812467404255e-29, 0.0005919821803564002, 0.0015606126216589158]"
11,"[0.771986399624193, 0.22801359836485938, 9.974931901422501e-12, 1.9079867664967e-9, 9.298430338595519e-11]"
12,"[0.9582134827116134, 0.04178651728838736, 7.048075320922589e-23, 3.700525262489266e-16, 7.672906643067925e-23]"
13,"[0.9911650133888653, 0.008834986611133636, 8.000365400159309e-35, 1.5423633903523314e-25, 4.434413715271043e-35]"
