Timestep,Probs
1,"[0.23391812865497078, 0.16081871345029242, 0.20467836257309943, 0.1929824561403509, 0.20760233918128657]"
2,"[0.2568016969175735, 0.24297006686229558, 0.10465151501149529, 0.22146243455848463, 0.174114286650152]"
3,"[0.2906829057665392, 0.24541962628741001, 0.1801606997324693, 0.18447105482264883, 0.099265713390933]"
4,"[0.3024212918773681, 0.2623676863097371, 0.16123495788673445, 0.20631144570539459, 0.06766461822076592]"
5,"[0.4021018835776079, 0.4033843411276194, 0.08258413047064325, 0.08425319383172841, 0.0276764509924001]"
6,"[0.5450217893939426, 0.31637343127829637, 0.08710192267652966, 0.029449537507918785, 0.022053319143311375]"
7,"[0.6922013438823791, 0.2074458306575762, 0.07868781561881015, 0.012842320751309306, 0.008822689089924242]"
8,"[0.7303835683365076, 0.15034844542859077, 0.11364353205142551, 0.0006575523247528191, 0.004966901858721401]"
9,"[0.8323314593754658, 0.14702693251705146, 0.020631446768790192, 1.2958409825121417e-6, 8.865497710982063e-6]"
10,"[0.8605915794447712, 0.1394079246329088, 8.565798463354699e-11, 4.948231299779528e-7, 1.0135331084835491e-9]"
11,"[0.8665556265388379, 0.13344437346099197, 4.394636419151599e-20, 1.7005020314752394e-13, 9.035746430381813e-18]"
12,"[0.9768802887164364, 0.02311971128356621, 3.869397171191999e-30, 8.316835309682826e-23, 2.5511049631143212e-26]"
13,"[0.999980780199285, 1.9219046542963443e-5, 2.0102998638418925e-12, 1.4316242412580104e-13, 7.520191436142705e-10]"
