Timestep,Probs
1,"[0.17621145374449335, 0.2026431718061674, 0.21585903083700442, 0.2026431718061674, 0.2026431718061674]"
2,"[0.1509972216472509, 0.22507159363558193, 0.17093957934061693, 0.23076880391582633, 0.22222280146072393]"
3,"[0.15402132826706477, 0.18699962487425367, 0.18419120845598821, 0.25743440065295603, 0.21735343774973548]"
4,"[0.2331751188699892, 0.11267683862389952, 0.18153295154321683, 0.26917165124534476, 0.20344343971754972]"
5,"[0.3715059585738753, 0.09965579533911309, 0.3294417356257939, 0.11742221249986999, 0.08197429796134822]"
6,"[0.26745838408168193, 0.3953187570290761, 0.1976747899376359, 0.06687533376249608, 0.07267273518910904]"
7,"[0.12300017823692848, 0.7435485819421123, 0.08894280969811554, 0.023277147358053644, 0.021231282764790138]"
8,"[0.25955300579298635, 0.49731194129158246, 0.13238831378791469, 0.05401575854648969, 0.05673098058102679]"
9,"[0.26540772884812996, 0.28475617908416323, 0.3265304545121511, 0.06163816524224525, 0.06166747231331078]"
10,"[0.426888678794782, 0.14618798802977973, 0.364275130459749, 0.025526987376489785, 0.03712121533920073]"
11,"[0.4921942267781672, 0.0431382796563598, 0.4491497287865518, 0.004717263733723733, 0.010800501045197374]"
12,"[0.20226532111402237, 0.02185829038322371, 0.7704117971443494, 0.0027318698576272917, 0.002732721500776797]"
13,"[0.050429157413962575, 1.1087000332408048e-9, 0.9495708414615778, 1.3858750093563722e-11, 1.896369174030463e-12]"
