Timestep,Probs
1,"[0.18875502008032113, 0.220883534136546, 0.15662650602409628, 0.20883534136546167, 0.2248995983935741]"
2,"[0.21257415760081327, 0.24550902809516606, 0.08982037871767588, 0.2335332791212266, 0.21856315646511768]"
3,"[0.380252728895752, 0.4005875095771632, 0.03615378709333373, 0.09701882075639276, 0.08598715367735894]"
4,"[0.5270221476487186, 0.31419062211191146, 0.03378421930379947, 0.05743415196692684, 0.06756885896864318]"
5,"[0.6007041368634691, 0.32995265511942407, 0.01650136994918127, 0.036285770054328995, 0.01655606801359449]"
6,"[0.46810459794711745, 0.47516090362085917, 0.021275346488624565, 0.03191300020686122, 0.0035461517365374226]"
7,"[0.2194740167471641, 0.7483295634682078, 0.005386758670773499, 0.01968538614818182, 0.007124274965671471]"
8,"[0.23840533960259444, 0.7086212971189965, 0.004414452408245587, 0.039730020836917596, 0.008828890033246899]"
9,"[0.23113687900240712, 0.7474725438162841, 5.896704694363352e-6, 0.016679030423893678, 0.004705650052723103]"
10,"[0.2301755342024763, 0.7471136790485614, 2.8392508733925753e-6, 0.01817634961034132, 0.004531597887747457]"
11,"[0.2743822485742582, 0.7005688106974932, 1.0464986012902519e-9, 0.02004281442579598, 0.005006125255953133]"
12,"[0.35979686605986877, 0.5998756761364872, 6.716999924234412e-20, 0.030245603372296516, 0.010081854431349407]"
13,"[0.45997058706937977, 0.49881676740249525, 0.0, 0.03644542133559437, 0.0047672241925304434]"
14,"[0.5102696785515909, 0.46270335644379507, 0.0, 0.025945857689183133, 0.0010811073154313605]"
15,"[0.5831373062755747, 0.4036900749598927, 0.0, 0.013172393849657132, 2.24914875112601e-7]"
16,"[0.6721601553930873, 0.3237150668929781, 0.0, 0.004124777713933906, 3.6093326320766305e-17]"
17,"[0.679906557183946, 0.3200570289258669, 0.0, 3.6412766178855674e-5, 1.1240065356493898e-9]"
18,"[0.6666632198656373, 0.33333669210382844, 0.0, 8.80305352029014e-8, 1.7340539617069717e-20]"
19,"[0.6368843759134194, 0.3631156239627629, 0.0, 1.6311695690067735e-12, 1.2218823103966397e-10]"
20,"[0.28781538597199496, 0.7121846140280058, 0.0, 1.3622823777563494e-21, 1.3965205005108795e-21]"
21,"[0.10105789501864118, 0.8989421049810224, 0.0, 1.6593652448413022e-13, 1.6780074963574062e-13]"
