Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.19999999999221735, 0.20000000002270638, 0.2000000000894761, 0.19999999999253681, 0.19999999990306339]"
3,"[0.4999999156360204, 0.4999999156374431, 5.619239338688556e-8, 5.6267071626645e-8, 5.6267071432811896e-8]"
4,"[0.49999998598239986, 0.49999998595882233, 2.8058765109659494e-8, 6.331945992849755e-15, 6.331951698090717e-15]"
5,"[0.4999999873477766, 0.49999998455608796, 2.8096129130904214e-8, 3.1659815481157627e-15, 3.1651037429522554e-15]"
6,"[0.500000001580202, 0.4999999984197926, 3.1617801010434475e-15, 3.562881823779686e-22, 2.1107083689030185e-15]"
7,"[0.5000000015802047, 0.49999999841979526, 3.555725694716857e-22, 1.9994095913489804e-29, 2.3752765270185582e-22]"
8,"[0.5000000015802047, 0.49999999841979526, 1.776674510786345e-22, 9.970330325336702e-30, 2.6693999562750987e-29]"
9,"[0.5000000015802047, 0.4999999984197953, 1.7766745111850337e-22, 9.970330325331558e-30, 1.332891763225207e-29]"
10,"[0.5000000015802047, 0.4999999984197953, 1.988252652731091e-29, 1.1175080898828539e-36, 1.4953525904906494e-36]"
11,"[0.5000000015802046, 0.49999999841979537, 7.4382431307943635e-37, 4.191997383495156e-44, 5.609324812553452e-44]"
12,"[1.1253435226822299e-7, 0.9999998874656477, 5.016981433314029e-40, 9.453970537775173e-51, 1.2591097965851324e-50]"
13,"[1.266400601268568e-14, 0.9999999999999873, 5.629000180739386e-47, 5.3195191292217495e-58, 1.4126748119062025e-57]"
