Timestep,Probs
1,"[0.18055555555555564, 0.215277777777778, 0.18055555555555564, 0.2037037037037039, 0.21990740740740766]"
2,"[0.09851756010521172, 0.20461280329502315, 0.08764433462710118, 0.3871494434721906, 0.22207585850047343]"
3,"[0.1806260941431235, 0.24538982996283773, 0.14905231288457632, 0.21706947095188353, 0.20786229205757836]"
4,"[0.18745946248985632, 0.17743708810251316, 0.2601928130851617, 0.22943205673528366, 0.14547857958718524]"
5,"[0.4075964600190615, 0.026660094031098452, 0.4628998458475165, 0.06768943186872246, 0.03515416823360085]"
6,"[0.15683254483224407, 0.020882653453702802, 0.7415259478278008, 0.034946149016159736, 0.04581270487008909]"
7,"[0.01242489376685954, 0.0011350018206611092, 0.9726315772816069, 0.010150167146632708, 0.0036583599842385374]"
8,"[0.014309390346504242, 0.002386493480265567, 0.970483038784954, 0.004936990838286875, 0.007884086549987934]"
9,"[0.008052813181225532, 0.006384002087805996, 0.9462960669066739, 0.0006720396437015638, 0.03859507818059113]"
10,"[0.012764692666291799, 0.012659512931187746, 0.9338971372040689, 0.0007013561449475368, 0.0399773010535024]"
11,"[0.05202283230468142, 0.0031124159094632516, 0.9270265707873537, 0.0004573120087892615, 0.01738086898970712]"
12,"[0.11331216303843765, 0.00025086995172592954, 0.8763409748876597, 4.284534581888644e-8, 0.010095949276826293]"
13,"[0.7574827794048046, 2.9647885935593952e-5, 0.23350700904073518, 2.5780517504501135e-7, 0.008980305863348054]"
14,"[0.9924907230744477, 6.225718646436084e-7, 0.0015015763431450015, 6.220865735127741e-7, 0.006006455923974005]"
15,"[0.998736263423018, 1.512775095450033e-12, 0.0003506429272540393, 1.868006146842809e-14, 0.00091309364819296]"
16,"[0.9992256943379736, 2.702601341521571e-16, 6.941309057316771e-5, 5.721098197634779e-23, 0.0007048925714528171]"
17,"[0.9999671789863567, 8.416856474416142e-24, 6.041268621517403e-6, 3.9105680052447754e-31, 2.677974502372695e-5]"
18,"[0.9753077903476555, 1.581809416299721e-13, 0.023516546774154618, 5.765705086668173e-10, 0.001175662301453562]"
19,"[0.7232090567736317, 1.9396176314451539e-13, 0.2753493496549489, 9.805844692305976e-13, 0.001441593570242201]"
