Timestep,Probs
1,"[0.1822323462414577, 0.17995444191343948, 0.19817767653758525, 0.20501138952163991, 0.2346241457858768]"
2,"[0.0873281626483677, 0.19145171536201983, 0.07175579619960783, 0.37557166133066006, 0.27389266445934546]"
3,"[0.10412566964940904, 0.2305976049427308, 0.1114440268308162, 0.19229174395355672, 0.36154095462348573]"
4,"[0.10723233427255524, 0.2477131667380628, 0.11194324447084648, 0.100028865796193, 0.4330823887223432]"
5,"[0.3868304099405985, 0.2675462169953125, 0.09875643050096516, 0.0652528293806988, 0.1816141131824255]"
6,"[0.26883600889359593, 0.4134630372109684, 0.1642249060111904, 0.03643316394460247, 0.11704288393964322]"
7,"[0.2107584153018571, 0.45195778789891133, 0.279808932602561, 0.022442419852484772, 0.035032444344185246]"
8,"[0.2369624417131165, 0.36775132846017927, 0.32102560363843935, 0.04797655551353839, 0.026284070674726743]"
9,"[0.16636507624580765, 0.35299363719522375, 0.37217589927268985, 0.06406820666546968, 0.044397180620809926]"
10,"[0.14252953086303682, 0.3905799175114959, 0.3316745078582153, 0.0925987331896986, 0.04261731057755422]"
11,"[0.3973614602010663, 0.10855695136489753, 0.38750816919309194, 0.09265325836391045, 0.013920160877035211]"
12,"[0.3220683045280758, 8.686556570027922e-8, 0.6036840563624537, 0.07073801285976444, 0.0035095393841417253]"
13,"[0.31934816699363966, 1.5774049929785698e-14, 0.6537053873157387, 0.02583251435165904, 0.001113931338944545]"
14,"[0.31867811544299735, 1.7763077531830296e-15, 0.665636315770833, 0.002140159905635978, 0.013545408880533044]"
15,"[0.3966724411203304, 9.325359991315352e-26, 0.6019676098621907, 0.00018544775918457373, 0.0011745012582928234]"
16,"[0.3776676427266503, 3.560795768241912e-35, 0.6221099990410727, 0.00014005698084986726, 8.230125142595893e-5]"
17,"[0.35796274819158874, 9.827825482963778e-14, 0.6413879719734864, 0.00016231984947007137, 0.00048695998535533506]"
18,"[0.051297850785398294, 6.50072532626697e-25, 0.9486383092962619, 1.595997958436615e-5, 4.7879938753098484e-5]"
19,"[0.011238260343184328, 3.364600723842033e-36, 0.9887347260084505, 2.332996904152166e-5, 3.6836793223455193e-6]"
