Timestep,Probs
1,"[0.18248175182481743, 0.18491484184914833, 0.17274939172749385, 0.22627737226277359, 0.23357664233576628]"
2,"[0.19535522050494333, 0.21643229293766206, 0.03278698237065365, 0.2831771940256682, 0.2722483101610716]"
3,"[0.28952344076760794, 0.2628401154911781, 0.028259557252926507, 0.38647708659136804, 0.03289979989691837]"
4,"[0.2726398026627699, 0.25040007317207197, 0.15178720305178026, 0.3012983277685075, 0.023874593344868324]"
5,"[0.47288559655722034, 0.27247036175719336, 0.08439435205213103, 0.1553765727975994, 0.014873116835855522]"
6,"[0.25765668291146687, 0.49721211652416036, 0.009732392388390158, 0.19832800621412558, 0.03707080196185715]"
7,"[0.1394434389276978, 0.4173172563283386, 0.0012709463382447029, 0.4124506448288847, 0.029517713576833582]"
8,"[0.02389415844001933, 0.07502342777658232, 0.0009569509149706561, 0.8748036435054065, 0.02532181936302122]"
9,"[0.0016576211960798001, 0.01250046090626863, 7.619498246470472e-5, 0.9571921642392676, 0.02857355867591705]"
10,"[0.00014371826093417472, 0.00287434186529561, 0.00014746335258484705, 0.9611921374292964, 0.03564233909189198]"
11,"[9.961962454179617e-6, 5.513335184987944e-7, 2.8858244105586456e-8, 0.9711139134531269, 0.028875544392659117]"
12,"[6.19423330570034e-7, 8.797152861980984e-15, 8.8002980499902e-17, 0.9984334502155074, 0.0015659303611554732]"
13,"[1.1452268216337598e-10, 3.060490525375263e-24, 3.778492747631151e-26, 0.9999139701029048, 8.60297825738694e-5]"
