Timestep,Probs
1,"[0.22164948453608221, 0.1804123711340205, 0.21391752577319564, 0.1932989690721648, 0.19072164948453593]"
2,"[0.2540792158163322, 0.22785515144656265, 0.07575800826525733, 0.2569929620423242, 0.185314662429524]"
3,"[0.235481314793973, 0.23654655563786423, 0.07859561498888595, 0.28541038376816896, 0.16396613081110695]"
4,"[0.19201170566978906, 0.2670462949168524, 0.02702705405489524, 0.3457023349680832, 0.1682126103903818]"
5,"[0.1655861015279408, 0.13428005927200598, 0.021748773199140994, 0.470044967232559, 0.20834009876835302]"
6,"[0.053149339514843366, 0.022263426357067777, 0.021999111402636263, 0.6106262324842213, 0.2919618902412322]"
7,"[0.006464020817987002, 0.0008066863273003401, 0.006059216946200937, 0.6381234816422302, 0.34854659426628026]"
8,"[0.007322578629081234, 0.0005991301983846466, 0.0035948228851373867, 0.6583673118578136, 0.3301161564295826]"
9,"[0.0021884842141673575, 0.0009329853757687036, 0.00020789889320129803, 0.6211093757955848, 0.3755612557212765]"
10,"[6.730985833905627e-7, 1.8439632952780725e-9, 9.220684689698785e-10, 0.9348269536069878, 0.06517237052839656]"
11,"[1.5659558041732772e-11, 2.6846092221630393e-16, 4.0419381360876506e-20, 0.9903621226529722, 0.009637877331365]"
