Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.2554756805918492, 0.30587638896584546, 0.17295587901630738, 0.12845913583156945, 0.1372329155944284]"
3,"[0.1496277116086285, 0.3340459891979977, 0.24051117752915024, 0.13942214649604545, 0.13639297516817805]"
4,"[0.17416607265368675, 0.35665238612791583, 0.22687443965007312, 0.15850581565709748, 0.08380128591122692]"
5,"[0.2788829773955826, 0.48560744499488884, 0.12091647674484926, 0.06830482009276743, 0.04628828077191195]"
6,"[0.3730411592743633, 0.460125413607656, 0.07765030205199432, 0.042985420771419, 0.04619770429456739]"
7,"[0.3980368113289255, 0.42766859859082224, 0.08348517313325629, 0.04400907055069861, 0.04680034639629729]"
8,"[0.4379919683102716, 0.4733764691956854, 0.044123137352423805, 0.0189867992493625, 0.025521625892256997]"
9,"[0.4767777011212603, 0.506788504435876, 0.007091918254157376, 0.0031921845237942465, 0.006149691664912182]"
10,"[0.47909231552145126, 0.5176594825753362, 0.0015669487979872703, 0.000728025266822776, 0.0009532278384024616]"
11,"[0.48066141069238383, 0.5190151836044122, 0.00015690027675721878, 7.33008725274552e-5, 9.320455391921133e-5]"
12,"[0.8591407027399185, 0.14071555496841703, 4.901393423456238e-5, 3.745080794025437e-5, 5.727754948949481e-5]"
13,"[0.9721165742565642, 0.027858802412638037, 7.94733774978781e-6, 6.466877371938882e-6, 1.02091156761509e-5]"
