Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.2052761542865987, 0.21627651678934445, 0.18546232536194374, 0.1931396015173877, 0.19984540204472542]"
3,"[0.0986668608633095, 0.15386697079681408, 0.26107361516319155, 0.27560000786588357, 0.21079254531080135]"
4,"[0.10624366657802745, 0.20312672915596838, 0.24157868402835195, 0.3221987458892124, 0.12685217434843982]"
5,"[0.22503375106060938, 0.3339050619063219, 0.1575087533746993, 0.2024231384051166, 0.08112929525325283]"
6,"[0.2996710563386669, 0.39722874211615355, 0.10579203761588284, 0.1179801239275032, 0.07932804000179343]"
7,"[0.32025221639540524, 0.40155945456725184, 0.10704676142647997, 0.09055442488755136, 0.0805871427233115]"
8,"[0.38126679549581804, 0.4738863037180676, 0.05727838988793953, 0.04078604047012079, 0.04678247042805403]"
9,"[0.4090132471293159, 0.5689379583735404, 0.007976181216789129, 0.00598167848810387, 0.008090934792250615]"
10,"[0.40409407083743654, 0.5906004626559938, 0.001934026712507044, 0.0017627542631484649, 0.0016086855309141378]"
11,"[0.4059981852023531, 0.5933662678140728, 0.0002665243542796896, 0.0002017536983764104, 0.0001672689309180053]"
12,"[0.8182236022998065, 0.1813810598046496, 0.00017093665492820802, 0.00010408577144769085, 0.00012031546916809405]"
13,"[0.9625930620982096, 0.03733346204174779, 3.199441957027968e-5, 1.8656815235397905e-5, 2.28246252370708e-5]"
