Timestep,Probs
1,"[0.33333333333333354, 0.33333333333333354, 0.33333333333333354]"
2,"[0.33333333333333254, 0.32989809565007705, 0.336768571016588]"
3,"[0.3310352566034421, 0.3310341002251537, 0.33793064317140303]"
4,"[0.3263888891521083, 0.3333333332032148, 0.3402777776446753]"
5,"[0.32517444376276916, 0.33566394194852867, 0.33916161428870134]"
6,"[0.32862151819370156, 0.33568983299612604, 0.33568864881017296]"
7,"[0.324909747292374, 0.33212996389887117, 0.34296028880875307]"
8,"[0.32608695652173914, 0.3297101449275363, 0.3442028985507248]"
9,"[0.3211678832116786, 0.33211678832116753, 0.3467153284671529]"
10,"[0.28440367372663233, 0.371559629530039, 0.3440366967433307]"
11,"[0.2837209302325577, 0.3720930232558132, 0.34418604651162726]"
12,"[0.28846060800236917, 0.36057898559474805, 0.3509604064028822]"
13,"[0.2878048780487807, 0.3560975609756101, 0.35609756097560996]"
14,"[0.28855323785268, 0.353242743859919, 0.3582040182874022]"
15,"[0.2899995024536711, 0.35499942930140155, 0.3550010682449272]"
16,"[0.2959178606684984, 0.3520402136623516, 0.352041925669151]"
17,"[0.5203017559144937, 0.25045391583225624, 0.22924432825325083]"
18,"[0.7777777336162033, 0.1428571613121435, 0.07936510507165423]"
19,"[0.8152610441767101, 0.11646586345381567, 0.06827309236947822]"
20,"[0.8145163799307346, 0.11693532569584, 0.0685482943734235]"
21,"[0.8481014768732488, 0.09704627847965869, 0.054852244647095705]"
22,"[0.8481012658949328, 0.09704641345601349, 0.05485232064905111]"
23,"[0.8474594175853296, 0.09745648320937386, 0.05508409920529827]"
