Timestep,Probs
1,"[0.34814814814814843, 0.31851851851851876, 0.3333333333333336]"
2,"[0.3658471397458609, 0.29269243894226427, 0.34146042131187493]"
3,"[0.3300971804555587, 0.32038873165511494, 0.349514087889326]"
4,"[0.3452349097644625, 0.3214304230808116, 0.33333466715472604]"
5,"[0.356157835532512, 0.30137811027055905, 0.3424640541969291]"
6,"[0.3442617516448358, 0.3114709957498358, 0.34426725260532803]"
7,"[0.3207549553033142, 0.33961619192415615, 0.3396288527725296]"
8,"[0.09727491846178925, 0.8124357724707141, 0.0902893090674966]"
9,"[0.12159234094597361, 0.8687331980004535, 0.009674461053572971]"
10,"[0.13401563402775557, 0.8556752737172756, 0.010309092254968264]"
11,"[0.01585992406837412, 0.9833556854885792, 0.0007843904430474537]"
12,"[0.0021320985093817766, 0.9978414203446351, 2.64811459820234e-5]"
13,"[0.00027436180851793873, 0.9997218290483613, 3.8091431205538272e-6]"
14,"[3.386806524878744e-5, 0.9999656615449565, 4.7038979512204756e-7]"
15,"[0.0009569073721192081, 0.9990430926278824, 2.0585227411050646e-64]"
16,"[0.00012858024236379068, 0.9998714197576372, 9.543307893907594e-154]"
17,"[1.2903696420904165e-9, 0.9999999987096311, 2.0987698234346256e-267]"
18,"[1.432001562133978e-15, 0.9999999999999987, 0.0]"
19,"[2.2581740150971263e-35, 0.9999999999999994, 0.0]"
20,"[5.1977273859857405e-83, 0.9999999999999993, 0.0]"
21,"[5.6960376153782385e-148, 0.9999999999999998, 0.0]"
22,"[9.167294673899055e-22, 0.9999999999999976, 1.2165247446977201e-95]"
23,"[1.564847893790216e-61, 1.0000000000000013, 2.016464756854979e-201]"
24,"[4.270304913360697e-129, 1.0000000000000007, 0.0]"
25,"[1.5566159912258393e-203, 1.0000000000000004, 0.0]"
26,"[2.773578600321079e-256, 1.0000000000000002, 0.0]"
