Timestep,Probs
1,"[0.35971223021582766, 0.30935251798561175, 0.3309352517985614]"
2,"[0.35999989265599197, 0.31199901243512795, 0.3280010949088796]"
3,"[0.37837870416461633, 0.3243194233373432, 0.2973018724980409]"
4,"[0.35366113390455406, 0.34145872190747917, 0.3048801441879669]"
5,"[0.3623166560858278, 0.3478193213866168, 0.28986402252755483]"
6,"[0.3518467901373255, 0.40739337042614543, 0.24075983943652918]"
7,"[0.3111092875101185, 0.4444386434403712, 0.2444520690495101]"
8,"[0.050346723139117554, 0.9055951451537781, 0.04405813170710408]"
9,"[0.009456395398217408, 0.9904913506056887, 5.2253996096241964e-5]"
10,"[3.696408728816522e-6, 0.9999961349553386, 1.686359300741123e-7]"
11,"[5.547203334964991e-12, 0.9999999999944523, 7.59354500085025e-17]"
12,"[2.6994233788392123e-29, 1.0000000000000002, 3.864263628749003e-47]"
13,"[2.1044823114064926e-61, 1.0, 2.303330581450326e-77]"
14,"[3.1424097229704486e-148, 1.0, 1.299142526925645e-127]"
15,"[3.323753004896149e-207, 0.9999999999999998, 1.768570912203331e-195]"
16,"[1.9258447709802848e-50, 0.9999999999999991, 4.334148680226312e-94]"
17,"[2.3641546536815704e-122, 0.9999999999999992, 6.261406959774344e-186]"
18,"[1.3510747662320113e-152, 1.0000000000000004, 2.0132512011695406e-260]"
19,"[5.770025076294822e-169, 1.0000000000000007, 0.0]"
20,"[3.5863999660085854e-206, 1.0000000000000002, 0.0]"
21,"[0.0, 1.0000000000000024, 1.1796224884381576e-108]"
22,"[0.0, 1.000000000000001, 5.264294120895089e-204]"
23,"[0.0, 0.999999999999999, 1.8301179753940117e-298]"
24,"[0.0, 1.0, 0.0]"
25,"[0.0, 1.0000000000000007, 0.0]"
26,"[0.0, 0.9999999999999996, 0.0]"
