Timestep,Probs
1,"[0.22184300341296903, 0.1979522184300339, 0.18088737201365168, 0.17064846416382234, 0.22866894197952192]"
2,"[0.2806686102303853, 0.1970257367741322, 0.19144956191787105, 0.12267724912689311, 0.20817884195071765]"
3,"[0.3701732595042719, 0.36977898601464515, 0.09782766433477098, 0.07690912473624874, 0.08531096541006336]"
4,"[0.45538514651094547, 0.40440044059147756, 0.09502274143175421, 0.015063943860471605, 0.030127727605352195]"
5,"[0.4773169938122857, 0.40635359714430497, 0.0747044934582576, 0.013893424685935223, 0.027731490899216785]"
6,"[0.5325372808147947, 0.4260392098740259, 0.023672898405829274, 0.005916880193733995, 0.011833730711617061]"
7,"[0.5110613014795649, 0.4717943454322253, 0.008182320100267076, 0.004073942310412348, 0.004888090677529198]"
8,"[0.5223370926629175, 0.4742264925893294, 1.4392639682170473e-9, 0.0034364132993251464, 9.162032653104163e-12]"
9,"[0.5028386913049718, 0.4915149068872033, 2.9515056456655963e-10, 0.0056464015126740374, 2.742421206933041e-17]"
10,"[0.5145632167679141, 0.4757280888092049, 1.2686542470491457e-10, 0.009708694296017067, 1.3523780421048903e-26]"
11,"[0.4936366152998536, 0.5028918346176302, 0.0023066351445360845, 0.001164914794936141, 1.4304638798621392e-10]"
12,"[0.22611297846146863, 0.7713933929116531, 0.0016624190832867096, 0.000831209543592288, 7.265756009374689e-18]"
13,"[0.036941909044684654, 0.9619125740113046, 0.0011455169439764596, 2.246214068449575e-15, 3.491667147033393e-14]"
