Timestep,Probs
1,"[0.18541033434650456, 0.23100303951367782, 0.17325227963525835, 0.1945288753799392, 0.21580547112462006]"
2,"[0.17692292712415808, 0.2687176643625214, 0.1594873065565871, 0.19076928120249823, 0.20410282075423425]"
3,"[0.15697997367990346, 0.2597620818118086, 0.17175525220672472, 0.18052575390611406, 0.2309769383954496]"
4,"[0.1674096457526793, 0.266715670449645, 0.1838192754717123, 0.14057410483518773, 0.24148130349077787]"
5,"[0.26249397368887295, 0.38220155976872355, 0.28665139452380495, 0.026085555529579377, 0.04256751648901974]"
6,"[0.06632516574619568, 0.8593900499879888, 0.07339818982155048, 0.0008853642479689536, 1.2301962986650928e-6]"
7,"[0.007241914009163392, 0.9820125001279327, 0.010569913514768162, 0.0001756723440025949, 4.131905412454593e-12]"
8,"[4.919505872436917e-7, 0.9999955153800707, 8.250838969242358e-13, 5.105628761308391e-8, 3.941612235525691e-6]"
9,"[7.986354247891425e-8, 0.9999934512012413, 2.79366935779601e-19, 7.888960412481395e-8, 6.3900456132231695e-6]"
10,"[2.17999697598472e-12, 0.9999904999718751, 6.25217013641954e-23, 1.1585397486921694e-7, 9.38417196440319e-6]"
11,"[5.2753162881302e-17, 0.9999851011978916, 2.0500279494658816e-29, 1.8169270859673668e-7, 1.4717109396335533e-5]"
12,"[0.0029550572299909513, 0.9911349236046332, 5.561213535000286e-9, 0.002955006493734175, 0.002955007110423934]"
13,"[0.004474243684556247, 0.99104537512239, 1.5841982549848195e-14, 6.137508483613431e-6, 0.004474243684554293]"
