Timestep,Probs
1,"[0.1807228915662652, 0.21987951807228942, 0.18674698795180739, 0.20481927710843395, 0.20783132530120504]"
2,"[0.22097745772782876, 0.22097793006196523, 0.1720976788987002, 0.1924643800372637, 0.19348255327424135]"
3,"[0.22609287024704655, 0.22376769553524326, 0.11843574994762224, 0.25385819455049696, 0.1778454897195899]"
4,"[0.23654375492853852, 0.24035338491164332, 0.10810062592531842, 0.24077756301310568, 0.17422467122139523]"
5,"[0.3676678774151641, 0.3676403825818026, 0.18612622971251114, 0.04180025960299258, 0.03676525068753018]"
6,"[0.09464354725586542, 0.8516413527773954, 0.05286261799638376, 3.792013494507557e-10, 0.0008524815911528232]"
7,"[0.009461063741678337, 0.9843120815563379, 0.006226831256684618, 7.554075612506986e-18, 2.3445300656135586e-8]"
8,"[4.912390344953325e-7, 0.9713420476667639, 0.025792505705841153, 7.486244169467473e-12, 0.0028649553808782935]"
9,"[1.459317375322976e-7, 0.9609761105920113, 0.00048750400104687985, 2.079648792806744e-17, 0.03853623947520502]"
10,"[1.8802257371769512e-6, 0.9444473463709911, 7.609710877116331e-5, 6.954638353904275e-25, 0.05547467629450122]"
11,"[0.028005573046247657, 0.9295599246845205, 5.255326928910273e-8, 0.0, 0.042434449715952546]"
12,"[0.04011818487499874, 0.9242208203023529, 1.2784205996855083e-12, 0.0, 0.03566099482137015]"
13,"[0.05797546684206476, 0.9097344492860547, 4.769361635260712e-21, 0.0, 0.03229008387188183]"
