Timestep,Probs
1,"[0.333333333333333, 0.333333333333333, 0.333333333333333]"
2,"[0.33103528052020786, 0.3310352805202079, 0.33792943895958416]"
3,"[0.31205673958678715, 0.34042553133752895, 0.34751772907568396]"
4,"[0.43209874191618103, 0.012345743282308962, 0.5555555148015101]"
5,"[0.43749999491811137, 1.1615741828458287e-8, 0.5624999934661467]"
6,"[0.2692310097933478, 1.660620231965915e-14, 0.7307689902066357]"
7,"[0.6666666583305406, 8.915964153445316e-20, 0.3333333416694605]"
8,"[0.999999943741849, 7.353948817338664e-22, 5.625815110814686e-8]"
9,"[0.9999999870936195, 2.621405329950398e-50, 1.290637979274037e-8]"
10,"[1.1882926961329043e-7, 6.14822176518092e-118, 0.9999998811707281]"
11,"[0.0, 9.712758340537727e-103, 0.9999999999999983]"
12,"[0.0, 5.30644747069026e-213, 1.000000000000014]"
13,"[0.0, 2.37e-322, 1.000000000000014]"
14,"[0.0, 0.0, 0.9999999999999821]"
15,"[0.0, 0.0, 0.9999999999999821]"
16,"[0.0, 0.0, 0.9999999999999821]"
17,"[0.0, 0.0, 0.9999999999999821]"
18,"[0.0, 0.0, 0.9999999999999821]"
