Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.26520502952461, 0.2886673283288338, 0.044431135909992, 0.29261312903023157, 0.10908337720633246]"
3,"[0.12825522493146313, 0.19685167742298915, 0.09804977623428277, 0.36865788315828646, 0.20818543825297844]"
4,"[0.11448969109120076, 0.19801550256314435, 0.03870880648502312, 0.4256764197583324, 0.2231095801022993]"
5,"[0.36109825273427, 0.5001926747312102, 0.01474356884467783, 0.08667350239521583, 0.03729200129462627]"
6,"[0.5080353910735849, 0.4672556934610462, 0.003918316712162764, 0.008068065048842632, 0.01272253370436358]"
7,"[0.5467661646746472, 0.43553220552909755, 0.0021046249176141824, 0.005132800342574628, 0.0104642045360665]"
8,"[0.5528085558631655, 0.4405575262968518, 0.0010395683486657213, 0.00040273823600008203, 0.0051916112553169105]"
9,"[0.5527965524028685, 0.44690809534334275, 4.711245755453106e-5, 1.3661307458698263e-5, 0.0002345784887756395]"
10,"[0.5539326152433595, 0.44604268426399507, 3.4797310280489227e-6, 3.584713286202507e-6, 1.7636048331075472e-5]"
11,"[0.5540120034118103, 0.445987115970378, 1.26308901848377e-7, 1.5237668055341532e-7, 6.019322293551295e-7]"
12,"[0.9469279729164322, 0.05307163912133994, 5.805158750865216e-8, 2.8888022452671282e-8, 3.0102261790950935e-7]"
13,"[0.995646491370434, 0.004353480535644379, 4.3001025944664215e-9, 1.7621112358494484e-9, 2.2031707785719942e-8]"
