Timestep,Probs
1,"[0.23220973782771553, 0.17602996254681652, 0.22097378277153573, 0.17602996254681652, 0.1947565543071162]"
2,"[0.060742519464600055, 0.365579838889788, 0.052868627510997634, 0.12598441619731085, 0.3948245979373027]"
3,"[0.007596548290603797, 0.10092639360134004, 0.07555397158642654, 0.0296901711437693, 0.7862329153778599]"
4,"[0.006874851062565791, 0.0013946474630043009, 0.004469903086945232, 0.0003825783185501879, 0.986878020068931]"
5,"[0.0030491532196105105, 0.00030501868555979415, 0.0035403800004100397, 0.000152483309198989, 0.9929529647852247]"
6,"[0.004030869940839587, 3.134341913250016e-11, 2.457649662346452e-6, 2.986159670405652e-7, 0.9959663737621886]"
7,"[4.701348222665988e-7, 3.603818447571802e-18, 1.51271123760309e-10, 5.80137178797584e-15, 0.9999995297138957]"
8,"[4.5507800550943166e-8, 1.4598777317195977e-27, 1.3386836789477414e-17, 6.480278998576522e-25, 0.9999999544922]"
9,"[0.00047318475142956145, 6.859667379932799e-7, 2.92128539297636e-9, 7.623352961229462e-8, 0.9995260501270163]"
10,"[2.0592277219508632e-5, 4.987057195630713e-14, 2.678900825470978e-17, 2.877275544114621e-14, 0.9999794077227061]"
11,"[1.3248380138378316e-8, 5.522910039597321e-23, 9.860197304032903e-25, 3.0419056299765782e-21, 0.9999999867516169]"
12,"[6.170453271156352e-6, 1.3883105864157854e-12, 3.377278562837693e-10, 3.9736884537457356e-10, 0.9999938288102429]"
13,"[2.5155641428534744e-11, 2.2087041664650215e-24, 1.4056019523658963e-19, 3.0439657355069796e-18, 0.999999999974844]"
14,"[1.2427517730089756e-12, 3.093967162120865e-15, 1.9839809989011297e-14, 1.2574630157927204e-12, 0.9999999999974717]"
15,"[1.0723213161356962e-20, 4.6217992684362607e-29, 5.430927284817429e-25, 1.0721383914487565e-20, 0.999999999999999]"
