Timestep,Probs
1,"[0.21739130434782625, 0.23320158102766816, 0.19367588932806337, 0.18181818181818193, 0.17391304347826098]"
2,"[0.03568186862945875, 0.387922897483061, 0.025617843197798036, 0.16468452186608737, 0.3860928688235951]"
3,"[0.007264277657238164, 0.13369081291146853, 0.022980953674901123, 0.03825658996614403, 0.7978073657902474]"
4,"[1.99503784601984e-7, 0.0029523825089960544, 0.0014552921077134685, 0.00029103463620029586, 0.9953010912433085]"
5,"[5.345623892662882e-11, 0.014177527109255171, 0.012470620163224628, 3.4549950152197294e-7, 0.9733515071745623]"
6,"[1.5222075852217342e-9, 0.012420875399672203, 0.17700055752789962, 1.8931382476643835e-6, 0.8105766724119732]"
7,"[2.951276645440065e-7, 0.011947223282955348, 0.17614821819208754, 7.036038569388153e-11, 0.8119042633269302]"
8,"[1.9087514198657064e-11, 0.010757266264522034, 0.2388342954083223, 1.2524010674434465e-9, 0.7504084370556647]"
9,"[1.8403990064331528e-19, 6.323711720903688e-7, 0.2585878027026202, 3.876618798875375e-15, 0.7414115649262069]"
10,"[1.28001963603375e-10, 8.327677828904598e-7, 0.17916456087837698, 1.5597632556987466e-10, 0.8208346060698613]"
11,"[1.0998815986201622e-19, 4.672605455368139e-14, 0.12793647114116227, 5.386555430496513e-18, 0.8720635288587907]"
12,"[1.3965802075926854e-16, 2.9743061941398157e-15, 0.12829238659577843, 1.1058589974041544e-11, 0.8717076133931629]"
13,"[2.6935526959652833e-30, 6.935506794865375e-26, 0.010388894454113649, 7.055673940793769e-19, 0.9896111055458878]"
14,"[1.6778324911745905e-16, 3.365476868262519e-16, 0.0020206847007671145, 8.944003494698503e-11, 0.9979793152097906]"
15,"[1.0810024834001236e-28, 2.0154456029100327e-27, 0.0004545479375679108, 5.4127188081071746e-20, 0.9995454520624314]"
