Timestep,Probs
1,"[0.23466666666666708, 0.14400000000000002, 0.21333333333333365, 0.20266666666666694, 0.20533333333333362]"
2,"[0.2527094177202273, 0.19224164699983082, 0.09070192240314068, 0.2698232234129403, 0.19452378946385987]"
3,"[0.1579090162151996, 0.1395710990980809, 0.08163931508783212, 0.427078036216907, 0.19380253338197923]"
4,"[0.1393781238320881, 0.09782212182656826, 0.06255263255793721, 0.519307728541811, 0.18093939324159558]"
5,"[0.4264490434623756, 0.1150918996082436, 0.033620340066229354, 0.34824962842090934, 0.07658908844224271]"
6,"[0.6937662605375791, 0.13305312022968185, 0.008448395224330276, 0.0871185971210166, 0.07761362688739586]"
7,"[0.7905692544135093, 0.06722925374033595, 0.004054147949680554, 0.027506596843943427, 0.11064074705253152]"
8,"[0.807366276253453, 0.06055217909770478, 0.00637389598736376, 0.0007082105875743422, 0.12499943807390355]"
9,"[0.9048112367004203, 0.07059378445882254, 0.0015678559707239395, 0.00017420621896932248, 0.022852916651063284]"
10,"[0.9125096332507117, 0.0814435346497602, 0.0012568390535796963, 0.00013964878373107708, 0.004650344262216418]"
11,"[0.9130865567778421, 0.08625261006908848, 7.675694920528682e-12, 0.0003304134994332893, 0.00033041964595545583]"
12,"[0.989987867734167, 0.00995682869046876, 5.054208530975752e-25, 9.365550661446612e-10, 5.530263881606549e-5]"
13,"[0.9988678026811837, 0.0011239938951194458, 3.2772322646844806e-39, 1.7151317486035737e-12, 8.203421984457603e-6]"
