Timestep,Probs
1,"[0.1841359773371103, 0.18980169971671368, 0.2351274787535408, 0.18980169971671368, 0.20113314447592046]"
2,"[0.1805969570528252, 0.21243766760037006, 0.22935336073854307, 0.18457689866088248, 0.19303511594737938]"
3,"[0.08997398197603265, 0.1435570090002746, 0.08172704338856851, 0.2900602649666154, 0.39468170066850855]"
4,"[0.06315667469481248, 0.11579211555027452, 0.04171476818468912, 0.3649098180833707, 0.4144266234868539]"
5,"[0.09007701660802725, 0.10055114118471953, 0.15914225567125742, 0.2907158354160339, 0.3595137511199622]"
6,"[0.06534805038534743, 0.28974175607174446, 0.13921472831766465, 0.23296007737679342, 0.27273538784844914]"
7,"[0.017066013664312946, 0.7871337829029936, 0.04667089508054196, 0.07515614903215533, 0.07397315931999562]"
8,"[1.4954520636104128e-6, 0.8827224645199325, 0.029332799690717715, 0.030400174294831883, 0.05754306604245513]"
9,"[4.684250914514446e-9, 0.8619793782875376, 0.009766519525165055, 0.06048716594214721, 0.06776693156089905]"
10,"[0.0, 0.8215375763612208, 0.05845601192427473, 0.07076205806417007, 0.049244353650329524]"
11,"[0.0, 0.4862421055324921, 0.44469502698719493, 0.044304616389612736, 0.024758251090699936]"
12,"[0.0, 0.07264210791744992, 0.9075487843511832, 0.012604740804437879, 0.00720436692693106]"
13,"[0.0, 0.00810938284514902, 0.9899355707784049, 0.0009849803730800238, 0.0009700660033676749]"
