Timestep,Probs
1,"[0.20114942528735613, 0.19540229885057453, 0.24712643678160895, 0.19827586206896533, 0.15804597701149412]"
2,"[0.1883148797693105, 0.1839692341200796, 0.23080641901241092, 0.2187347491178264, 0.17817471798037296]"
3,"[0.06417795352645322, 0.08411711284534658, 0.10671604762257926, 0.39266936534569064, 0.35231952065992994]"
4,"[0.024043933731088766, 0.04251139403382931, 0.09275657277011257, 0.45983937717062323, 0.38084872229434413]"
5,"[0.05851339544297183, 0.03924484237794261, 0.1691443021336336, 0.3535356090147049, 0.37956185103074586]"
6,"[0.08088625107317605, 0.02942129086437762, 0.16546337568191685, 0.3161748610959105, 0.4080542212846198]"
7,"[0.07297363600552771, 0.07180594565425816, 0.16134237292670406, 0.33060968204633506, 0.3632683633671749]"
8,"[0.0861128872463452, 0.03535693066551318, 0.16662439756932218, 0.3529468457457739, 0.35895893877304796]"
9,"[0.09570816443855643, 0.04247092939946764, 0.05193017997255162, 0.17322968649098666, 0.6366610396984388]"
10,"[0.06005879897954897, 0.03514139825078047, 0.21079956028309013, 0.12739592706946593, 0.5666043154171154]"
11,"[0.0885263897363933, 0.007151452651644183, 0.42900738292834717, 0.0772094859267772, 0.3981052887568381]"
12,"[0.019087699550414096, 0.002199288100383466, 0.8548070017094859, 0.024437514752578327, 0.09946849588713894]"
13,"[0.0016050785145858544, 7.548117557977652e-9, 0.9848374173952229, 0.002779659192889375, 0.01077783734918936]"
