Timestep,Probs
1,"[0.2063037249283665, 0.2063037249283665, 0.18911174785100263, 0.2063037249283665, 0.1919770773638966]"
2,"[0.19902678136545135, 0.18978105920577623, 0.2019463337999774, 0.2063263317962476, 0.2029194938325467]"
3,"[0.06863182765377025, 0.05948602200555302, 0.07905874857404104, 0.41063425462628317, 0.3821891471403537]"
4,"[0.05601872921025317, 0.018805902947284223, 0.03842941359044326, 0.44521525253298344, 0.44153070171903835]"
5,"[0.088759289296025, 0.021853468940715576, 0.1766573361987416, 0.32359265764213846, 0.3891372479223798]"
6,"[0.10527645861807274, 0.0826979318978834, 0.2067595991271014, 0.28944895659976627, 0.3158170537571764]"
7,"[0.0788999379978307, 0.3369283070589046, 0.14143136124313713, 0.21127319223820734, 0.23146720146192035]"
8,"[0.10348059614894166, 0.069151734672087, 0.18979388351831541, 0.3218862395494203, 0.31568754611123695]"
9,"[0.0631379378807377, 0.017106597404631583, 0.13552527961624802, 0.11719424003331258, 0.66703594506507]"
10,"[0.031021441328144207, 5.887328957392056e-10, 0.23107873856635006, 0.053514055856427885, 0.6843857636603449]"
11,"[0.047052689865707646, 1.0107110994999082e-20, 0.6056781954294879, 0.015198209827585126, 0.3320709048772219]"
12,"[0.0054799124995541515, 1.7614598137484188e-15, 0.9581866956134784, 1.4988492306421127e-8, 0.03633337689846819]"
13,"[0.0006192624533871921, 6.355855347839082e-24, 0.9953509264261935, 1.2329226107516483e-14, 0.004029811120411123]"
