Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.23512653400157046, 0.2301545944028102, 0.13253780256340478, 0.23190543206314707, 0.1702756369690676]"
3,"[0.25310958032641045, 0.24687664648900065, 0.10122421435010785, 0.239032854450913, 0.15975670438356815]"
4,"[0.2811715213662564, 0.27002873651217874, 0.06582506942590441, 0.2729380713562713, 0.11003660133938914]"
5,"[0.4416457811116891, 0.43836741671659524, 0.06622524344511038, 0.0369377376755875, 0.01682382105101774]"
6,"[0.14211931350538232, 0.8137663624290059, 0.020299953185516494, 0.014721602050013561, 0.009092768830081784]"
7,"[0.014214151600031737, 0.9792853759333131, 0.003399257923518754, 0.0016324100353029068, 0.0014688045078332943]"
8,"[0.05686696643848712, 0.9262678648623482, 0.007570358670269563, 0.005462776092337406, 0.0038320339365576833]"
9,"[0.18252348405383573, 0.7786100291610258, 0.022526612527524355, 0.011132856399543605, 0.005207017858070626]"
10,"[0.5337327816104156, 0.4004759451485232, 0.06018841682797599, 0.0033215551054345113, 0.002281301307650744]"
11,"[0.8565158356999816, 0.04766120580190921, 0.09482676987531832, 0.0006248104586433798, 0.00037137816414747226]"
12,"[0.7885039707783761, 0.014242863097890272, 0.19681038001306703, 0.0003320585110679115, 0.00011072759959885865]"
13,"[0.38341476156073023, 0.004739472499664962, 0.6116308444860192, 0.00015790493782169977, 5.701651576372267e-5]"
