Timestep,Probs
1,"[0.2047781569965868, 0.2491467576791806, 0.19112627986348102, 0.1672354948805459, 0.18771331058020457]"
2,"[0.27941089607312564, 0.2536766058595612, 0.15257379719849992, 0.14154417584032425, 0.17279452502848955]"
3,"[0.4188653653069073, 0.32876193838290163, 0.1078704249761898, 0.05554672129859528, 0.08895555003540664]"
4,"[0.5386373255604526, 0.36534342154350885, 0.05152266236850217, 0.011709700813889909, 0.03278688971364731]"
5,"[0.5906091522428762, 0.388365681053243, 0.011176334594105166, 0.0026340374952353706, 0.007214794614541195]"
6,"[0.5909496005146077, 0.4055011058689292, 0.0008873683399116606, 0.0008873081511465639, 0.001774617125403892]"
7,"[0.41535303928580264, 0.5769772827618755, 0.001273620781234662, 0.005094483122340718, 0.0013015740487470747]"
8,"[0.32027674983403315, 0.6774830367880955, 2.326520090122774e-11, 0.0011204485314559992, 0.0011197648231521793]"
9,"[0.3212497332830086, 0.6782165668550795, 6.317502444399301e-20, 3.2520090965183467e-7, 0.0005333746610015571]"
10,"[0.3478290527282614, 0.6521708936379368, 8.363273503344169e-12, 7.529309884510698e-11, 5.355014475172864e-8]"
11,"[0.6669025844424268, 0.3330974153078634, 7.163727742979051e-20, 8.852732781202842e-21, 2.4970762277460046e-10]"
12,"[0.9070535333575969, 0.09294646652295367, 2.38318874250091e-15, 2.8801945968082468e-12, 1.1656393595514562e-10]"
13,"[0.9631586769758582, 0.03684132302414296, 2.8232795543689285e-26, 9.379084640977519e-23, 7.502050899572465e-20]"
