Timestep,Probs
1,"[0.1666666666666668, 0.16312056737588665, 0.21631205673758885, 0.22340425531914915, 0.23049645390070944]"
2,"[0.18715579770401816, 0.15412856546646012, 0.15963375809235553, 0.2165135821554231, 0.28256829658174354]"
3,"[0.3642079269683742, 0.2405419347648771, 0.06638689820471927, 0.1486825015695316, 0.18018073849249877]"
4,"[0.5459307307959185, 0.19816256678940838, 0.059055031084672326, 0.052494914944867625, 0.14435675638513276]"
5,"[0.6922649366054263, 0.21665133171062978, 0.019133472622668513, 0.014550945702996523, 0.05739931335827929]"
6,"[0.8351995077186333, 0.14237670876062355, 0.0022442622750851906, 7.834061715094083e-8, 0.020179442905036236]"
7,"[0.6866374816108743, 0.2852857528264156, 0.008020012422419568, 2.049881857382358e-12, 0.020056753138240256]"
8,"[0.6804355060760512, 0.3097803195481617, 0.004347635176867601, 1.900456624514634e-16, 0.005436539198920734]"
9,"[0.6685691446474143, 0.3291256942088451, 0.0017194506379471126, 2.1593327062278845e-31, 0.0005857105057922162]"
10,"[0.6493514241118509, 0.3506485758880402, 0.0, 1.682023758574505e-17, 1.1050896093834761e-13]"
11,"[0.8621506389522722, 0.13784936104772705, 0.0, 2.9854641726562135e-35, 8.433117769072826e-24]"
12,"[0.9653369405551464, 0.03466305944485372, 0.0, 3.906791370969373e-52, 9.930539484278544e-39]"
13,"[0.9973189314443399, 0.002681068555654844, 0.0, 1.5619706375169104e-16, 1.2808159227638636e-14]"
