Timestep,Probs
1,"[0.2189349112426032, 0.17159763313609452, 0.20414201183431924, 0.24260355029585753, 0.16272189349112415]"
2,"[0.34575675429067537, 0.1998412731575442, 0.3068988235805487, 0.11736792822094627, 0.030135220750286004]"
3,"[0.1016453090597278, 0.6112654038972235, 0.14378912655354734, 0.12054218796880177, 0.02275797252069923]"
4,"[0.24646095691170958, 0.314498376253204, 0.3286141773872694, 0.07445252344546141, 0.035973966002355855]"
5,"[0.38695722017663875, 0.04802415246500469, 0.5319260752354236, 0.014336948551710412, 0.018755603571222888]"
6,"[0.41249995618635527, 0.00888890901328368, 0.551666550888408, 0.014444449191884381, 0.012500134720066962]"
7,"[0.3013469917478274, 0.008226967982897454, 0.6547033199226685, 0.0038337695588468784, 0.031888950787759725]"
8,"[0.34169120005254217, 6.052436576291281e-9, 0.6551739869758499, 6.562092449710881e-9, 0.0031348003570780595]"
9,"[0.3552627767255956, 1.8186548475188434e-14, 0.6444795922112005, 1.8186518010025303e-14, 0.0002576310631675549]"
10,"[0.06020837534727567, 4.961132483056601e-17, 0.9397495893808051, 9.336651512741569e-23, 4.203527192016862e-5]"
11,"[1.1966110484321136e-5, 9.281784585874358e-13, 0.999665194594897, 1.6667331570939655e-12, 0.00032283929201908145]"
