Timestep,Probs
1,"[0.30000000000000004, 0.3363636363636364, 0.3636363636363637]"
2,"[3.752345347879736e-15, 0.42592592592592426, 0.574074074074072]"
3,"[9.142774706874701e-50, 0.5142857142857143, 0.4857142857142858]"
4,"[0.0, 2.9315636902064055e-8, 0.9999999706843637]"
5,"[7.114699746682091e-16, 4.7734317475186316e-20, 1.0000000000000009]"
6,"[1.9299650099537958e-134, 4.00998890652396e-51, 1.0000000000000016]"
7,"[5.97082599377123e-255, 0.0, 0.9999999999999997]"
8,"[0.0, 0.0, 1.0]"
9,"[1.176753341016515e-22, 0.0, 1.0000000000000009]"
10,"[5.7456831234370546e-98, 0.0, 1.000000000000001]"
11,"[3.308633557701467e-128, 0.0, 1.0000000000000004]"
12,"[2.3179557195794198e-158, 0.0, 0.9999999999999996]"
13,"[3.817108217579531e-12, 4.453292920341346e-12, 0.9999999999917284]"
14,"[2.0245147157618624e-21, 2.278291172599724e-28, 1.0000000000000004]"
15,"[8.116751726786096e-38, 1.1992386885373547e-51, 0.9999999999999982]"
16,"[0.9999999999998792, 6.572269777475096e-53, 1.1962515912048409e-13]"
17,"[0.9999999999999986, 0.0, 2.651762239837522e-58]"
18,"[0.9999999999999961, 0.0, 0.0]"
19,"[0.9999999999999966, 0.0, 0.0]"
