Timestep,Probs
1,"[0.20703125000000003, 0.19921875000000003, 0.18750000000000003, 0.18359375000000003, 0.22265625000000003]"
2,"[0.08088519404371015, 0.327204835671873, 0.14705839840082963, 0.11764746386674291, 0.3272041080168443]"
3,"[0.038908571243395675, 0.3209138022008923, 0.17731138090920032, 0.1082122350379247, 0.35465401060858753]"
4,"[0.016067517361390483, 0.20081466154264482, 0.13253171647721804, 0.05221324464329461, 0.5983728599754516]"
5,"[0.008627724413598905, 0.4149707351154892, 0.13181708214588378, 0.04310084044423397, 0.4014836178807944]"
6,"[0.010099785636070897, 0.3939503822712125, 0.14140418552297238, 0.04545447455848317, 0.4090911720112604]"
7,"[0.014121081738223497, 0.3793610350540932, 0.13471109054617197, 0.024948165099967713, 0.44685862756154465]"
8,"[0.015785001249899226, 0.24326604061883578, 0.11656093016430652, 0.01592026648740833, 0.6084677614795496]"
9,"[0.014777741774986116, 0.20781484202316727, 0.1553918047519871, 0.007558635528122965, 0.6144569759217368]"
10,"[0.015920465825803278, 0.14328392874772738, 0.17114403243288345, 0.003980218185124234, 0.6656713548084618]"
11,"[0.005793044508141794, 0.06110814579368702, 0.16623841771448164, 1.7466794940761922e-6, 0.7668586453041977]"
12,"[1.9378803697336037e-10, 0.04275258229537334, 0.1491128214862738, 0.0, 0.8081345960245663]"
13,"[7.199112865946945e-18, 0.015764704581961386, 0.056068862428835395, 0.0, 0.928166432989206]"
14,"[0.0, 0.002015240547654037, 0.01007189762683015, 0.0, 0.9879128618255159]"
15,"[0.0, 0.0004806845336708871, 0.0037732318097947223, 0.0, 0.9957460836565348]"
