Timestep,Probs
1,"[0.2033333333333331, 0.20666666666666642, 0.2299999999999997, 0.20666666666666642, 0.15333333333333318]"
2,"[0.27777774334618616, 0.19753084518748243, 0.1419753015658751, 0.17901243317692964, 0.20370367672352704]"
3,"[0.22930729592347984, 0.24985263638082653, 0.24972270287009377, 0.1459723780417015, 0.12514498678390018]"
4,"[0.27427989436928446, 0.3771414930806865, 0.21142341803736772, 0.034300559228116576, 0.10285463528454425]"
5,"[0.0034187171226570767, 0.6633820505028931, 0.11212219064760356, 0.055286019818548235, 0.16579102190829953]"
6,"[3.584963561780534e-12, 0.400000110354526, 0.19999996487021604, 4.2144831632291964e-8, 0.39999988262684116]"
7,"[6.3196836621989e-23, 0.002731825914719817, 0.9957504930739222, 3.5256935836117327e-12, 0.001517681007831796]"
8,"[2.248581165057497e-17, 8.72357794902398e-9, 0.999999982564801, 8.711628269166983e-9, 0.0]"
9,"[1.3099468566839386e-30, 2.427727996526927e-15, 0.9999999999999757, 2.1846221747913567e-14, 0.0]"
10,"[8.352456144942724e-42, 2.0309273517247222e-22, 1.0000000000000038, 8.225255773304626e-21, 0.0]"
11,"[1.8221993240842264e-54, 8.594566707522834e-27, 1.0000000000000044, 1.0596041146261685e-28, 0.0]"
12,"[1.5177924114521776e-16, 2.419865010935345e-10, 0.9999999997469436, 1.1064706679486289e-11, 0.0]"
13,"[8.691605524072518e-28, 2.263839865775676e-15, 0.9999999999999979, 3.704087991625797e-18, 0.0]"
14,"[2.8345087659087885e-38, 6.4924523651013366e-24, 1.000000000000001, 5.318046987959073e-23, 0.0]"
15,"[5.333628937020718e-44, 8.006711250310885e-27, 1.0000000000000013, 5.908053505207583e-24, 0.0]"
16,"[7.104593703761497e-48, 7.773776257925371e-28, 0.9999999999999926, 1.020074717824596e-23, 0.0]"
17,"[3.458459987519005e-54, 2.4828214662656464e-30, 1.0000000000000042, 9.618977187743264e-22, 0.0]"
18,"[0.0, 7.837682447485461e-9, 0.9999999224834091, 6.967890858801017e-8, 0.0]"
19,"[0.0, 6.335610089727829e-8, 0.9999999366439022, 0.0, 0.0]"
