Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.19623264158494946, 0.23633280459674538, 0.18780179997651397, 0.20301764746557735, 0.17661510637621386]"
3,"[0.3582909848590111, 0.39611105287843007, 0.08491870372572512, 0.08852246114588269, 0.07215679739095097]"
4,"[0.3761615218741996, 0.29280581567068736, 0.12704506664749196, 0.11255308343272694, 0.09143451237489424]"
5,"[0.3513813362857604, 0.3720523108214619, 0.08775157869116734, 0.1025808764878894, 0.08623389771372081]"
6,"[0.4107623353912798, 0.3561107389544048, 0.0604832131405418, 0.09798478329692932, 0.07465892921684415]"
7,"[0.3809553487559766, 0.36318720798875714, 0.08629366259625458, 0.11170375672234316, 0.057860023936668455]"
8,"[0.3067236156395875, 0.4111531628014761, 0.09670585270190624, 0.13657732455142726, 0.04884004430560268]"
9,"[0.2999937929495833, 0.41965023719132816, 0.0957564807291581, 0.13735814912061464, 0.047241340009315735]"
10,"[0.3201081633253902, 0.3824882388384769, 0.10455434000240056, 0.14276700589373856, 0.05008225193999388]"
11,"[0.39512819529622895, 0.3320114808720176, 0.0955816992856676, 0.11606061789635297, 0.06121800664973283]"
12,"[0.4427655771614622, 0.30961134211045566, 0.06455391481242076, 0.09928629878286517, 0.08378286713279637]"
13,"[0.37818636857495247, 0.32190143548702616, 0.08781479966342842, 0.1167025557189859, 0.09539484055560697]"
14,"[0.3841645234907721, 0.23554271710707642, 0.13540406287692658, 0.14512061521556197, 0.09976808130966282]"
15,"[0.3557321793596144, 0.2247001122960539, 0.11960968453757016, 0.18227541494080388, 0.11768260886595769]"
16,"[0.4180425224388758, 0.3063116473558895, 0.06657843994514773, 0.11218110843683396, 0.0968862818232529]"
17,"[0.5298399527270569, 0.40385671457140987, 0.015148245998782837, 0.027908966614906425, 0.02324612008784423]"
18,"[0.5564045606733062, 0.433689596560936, 0.002043892268206863, 0.004219617795180788, 0.0036423327023700188]"
19,"[0.5606843646259817, 0.4381409761986163, 0.0002903770581321154, 0.00048099204060729624, 0.00040329007666255927]"
20,"[0.16246371697937356, 0.8367265934264382, 0.00026608110570632075, 0.0003635693843304863, 0.00018003910415153262]"
21,"[0.03287182802438495, 0.9669758522996187, 5.243910446070687e-5, 6.87369075754496e-5, 3.114366396020127e-5]"
