Timestep,Probs
1,"[0.21615201900237546, 0.19714964370546328, 0.20427553444180535, 0.20427553444180535, 0.1781472684085511]"
2,"[0.2095792114277506, 0.24833327312642037, 0.07504365982587413, 0.29893772384127726, 0.16810613177867856]"
3,"[0.17232595039475418, 0.2992183805207517, 0.17690623557107224, 0.2303504196604868, 0.12119901385293531]"
4,"[0.1809315128125023, 0.35000651182364123, 0.15462013212096495, 0.2017208564988262, 0.11272098674406497]"
5,"[0.29471590019121247, 0.6280118307352903, 0.0334011466011514, 0.029848753449056374, 0.014022369023288916]"
6,"[0.36779997933872544, 0.6299445911625859, 0.0010409971523400647, 0.0005204711853321777, 0.000693961161012456]"
7,"[0.5005572730352209, 0.4979615183038661, 0.0005162211167951773, 0.0008752212609447967, 8.976628317418185e-5]"
8,"[0.5263683510739888, 0.4734427103776554, 0.00010619149451507926, 5.3785296558855226e-5, 2.8961757283375388e-5]"
9,"[0.5267227416341997, 0.4721282673599061, 0.0002872483212062986, 0.00043087134582479956, 0.00043087133886466456]"
10,"[0.5334407305840406, 0.46636506672113903, 0.00016887181456033213, 1.0807848123021718e-10, 2.5330772184009893e-5]"
11,"[0.5487645002856495, 0.45103602151188693, 0.00019835218553709925, 6.305435525613091e-15, 1.1260169196670723e-6]"
12,"[0.9595702024273783, 0.04040841595022206, 2.1263817535877262e-5, 3.323117120852749e-23, 1.1780486306111584e-7]"
13,"[0.9976042282031664, 0.0023943791500083225, 1.3849738428022735e-6, 1.0614902196946434e-31, 7.672985236872132e-9]"
