Timestep,Probs
1,"[0.2063882063882063, 0.2113022113022112, 0.18427518427518425, 0.2014742014742014, 0.1965601965601965]"
2,"[0.23329881622140847, 0.27498716684953034, 0.05437609042884531, 0.251424048456969, 0.18591387804324702]"
3,"[0.30144107471386933, 0.286641233365561, 0.0732812602401424, 0.19847015185822048, 0.14016627982220703]"
4,"[0.3513691840722786, 0.26407442296174455, 0.05268957334843758, 0.2104415172281351, 0.12142530238940577]"
5,"[0.5835402643247913, 0.3320546557304743, 0.04600752249020804, 0.025424178172833795, 0.012973379281693457]"
6,"[0.7589690955972, 0.21364715001681717, 0.021772971641451925, 0.003411585082359062, 0.002199197662172588]"
7,"[0.7403223285399797, 0.20443106420447324, 0.04297950351626743, 0.006133556886753245, 0.006133546852526756]"
8,"[0.7654972964496842, 0.20036563152377224, 0.03305420851769693, 0.0003727890813215929, 0.0007100744275259671]"
9,"[0.8028121707560858, 0.19540421691719273, 0.001713962992291477, 2.3977639721215004e-5, 4.5671694707075785e-5]"
10,"[0.7907375164123113, 0.2092035470214385, 5.72459331097651e-5, 1.4742129053328294e-7, 1.5432118497070567e-6]"
11,"[0.8212478947619432, 0.17802062527968968, 0.00029249602180471683, 0.00014648321795300556, 0.00029250071860524254]"
12,"[0.9875010144681715, 0.012059169445478227, 0.0002145444323033789, 0.00020381721081085149, 2.1454443244051504e-5]"
13,"[0.9988167172121446, 0.000929098224611539, 0.0002402291571565097, 1.2626319795753132e-5, 1.3290862942898013e-6]"
