Timestep,Probs
1,"[0.19813519813519836, 0.18181818181818202, 0.19813519813519836, 0.20279720279720304, 0.21911421911421938]"
2,"[0.20111646603122318, 0.18406769108877083, 0.17954144313871767, 0.22133361105588192, 0.21394078868540686]"
3,"[0.17421312785751644, 0.16042640484215626, 0.12059191448558505, 0.2691575169885024, 0.27561103582624114]"
4,"[0.243226050441528, 0.14746647070973465, 0.1741468755709301, 0.1915204367007942, 0.24364016657701426]"
5,"[0.052333501412996884, 0.02943611619429175, 0.03728870783460496, 0.03995365484341826, 0.8409880197146885]"
6,"[0.0020322253023670914, 0.0034838591021556105, 0.014661041197802732, 0.018290059172022533, 0.9615328152256466]"
7,"[0.0001268823601035213, 0.00021955493226320222, 0.0009662905843273676, 0.001201066155926373, 0.997486205967386]"
8,"[0.00019327801934844972, 0.00032747296004504383, 0.000906968862576905, 0.0017990178306611657, 0.9967732623273701]"
9,"[4.509484681730994e-5, 0.0018896546993997382, 0.005755445096568195, 0.0008690136085285289, 0.9914407917486909]"
10,"[0.01984117049618733, 0.005624482029771848, 0.014208975039058186, 0.03655860203632966, 0.9237667703986503]"
11,"[0.002697930293553349, 0.0005719769080831487, 0.00041498510023620013, 0.02524791844328342, 0.9710671892548461]"
12,"[0.0010922033637505825, 3.353124556507808e-7, 1.0897208732544073e-10, 0.005428209299363641, 0.9934792519154596]"
13,"[0.015600966961766, 2.3937393317497565e-7, 2.4647719980059844e-5, 0.017723868715705644, 0.9666502772286151]"
14,"[0.0017970007857911717, 2.0249979737008253e-9, 4.252668048928197e-6, 0.01892068495564432, 0.979278059565512]"
15,"[9.702051247360438e-5, 1.8728868468980452e-15, 2.2606846116602375e-12, 0.019472624629040407, 0.9804303548562264]"
16,"[0.0003412508425505024, 3.2202300080077255e-21, 7.587097290568919e-19, 0.1512181525741842, 0.8484405965832661]"
17,"[0.0037454068988558072, 1.91844074653291e-9, 6.887786733958298e-8, 0.239234090933061, 0.7570204313717799]"
18,"[0.0002348159881795198, 6.253372149687425e-21, 3.1646676810811375e-17, 0.016040135015917226, 0.983725048995908]"
19,"[1.363936724161047e-5, 1.6571643755533086e-30, 1.9440992073093232e-26, 0.0007356452397318431, 0.9992507153930243]"
