Timestep,Probs
1,"[0.335714285714285, 0.3285714285714279, 0.335714285714285]"
2,"[0.33955089368754693, 0.3246282481544664, 0.3358208581579878]"
3,"[0.34166509370280107, 0.3208377891421442, 0.3374971171550565]"
4,"[0.3425893581701308, 0.31944774450819213, 0.33796289732167717]"
5,"[0.34693797112685504, 0.3061240565983779, 0.34693797227476825]"
6,"[0.327484232290896, 0.32163447931844674, 0.35088128839065824]"
7,"[0.35332753407578227, 0.30667116914004344, 0.3400012967841749]"
8,"[0.05682304368172029, 0.8876084177314332, 0.05556853858684654]"
9,"[0.023595903050848036, 0.9749450023735827, 0.001459094575565153]"
10,"[0.024755290571652877, 0.9737246163026274, 0.0015200931257219772]"
11,"[0.0016504942660081129, 0.9982915013437241, 5.800439026555879e-5]"
12,"[9.389082692372365e-5, 0.999903633112361, 2.4760607120907906e-6]"
13,"[4.505450680811514e-6, 0.9999953524530678, 1.4209625158886584e-7]"
14,"[2.557751786801349e-7, 0.9999997361477097, 8.077110905688459e-9]"
15,"[1.2146045050761936e-8, 0.9999999875333079, 3.2064814394298253e-10]"
16,"[6.969033949425166e-10, 0.9999999992847567, 1.8339563024803038e-11]"
17,"[1.963244828244887e-11, 0.9999999999793335, 1.0329402388608393e-12]"
18,"[1.1109344685677621e-12, 0.9999999999988297, 5.847023518777686e-14]"
19,"[6.197901513106047e-14, 0.999999999999933, 3.262053427950546e-15]"
20,"[3.7930072383509164e-15, 0.9999999999999963, 1.9963195991320584e-16]"
21,"[2.259024978516877e-16, 0.9999999999999982, 5.944815286032936e-18]"
22,"[1.3288296180844967e-17, 0.9999999999999998, 3.4969200475908003e-19]"
23,"[0.05919225654725445, 0.8785209998566457, 0.062286743596103915]"
24,"[0.35219411161176745, 0.27360010630653103, 0.3742057820817012]"
25,"[0.4819638527874869, 0.024464782864470618, 0.4935713643480401]"
26,"[0.5060566723815169, 0.0013834575995968562, 0.4925598700188873]"
27,"[0.492387106764837, 7.842515364096492e-5, 0.5075344680815234]"
28,"[0.49999333118134764, 4.5109346261920515e-6, 0.5000021578840265]"
29,"[0.49532388454462983, 2.227845313120543e-7, 0.504675892670838]"
30,"[0.48958703842100076, 1.2180422282742089e-8, 0.5104129493985765]"
31,"[0.48235716748521257, 6.058395428519049e-10, 0.5176428319089479]"
32,"[0.480524178135622, 3.213067604305002e-11, 0.5194758218322477]"
33,"[0.479450042077811, 1.7407648454302638e-12, 0.520549957920448]"
34,"[0.4892501386278008, 0.00022391049142800955, 0.5105259508807701]"
35,"[0.48325143745698423, 1.325361893596265e-5, 0.5167353089240784]"
36,"[0.9489515455051178, 1.5037910133416167e-6, 0.05104695070386904]"
37,"[0.9970198937928341, 9.681451496058917e-8, 0.002980009392652034]"
38,"[0.997053919325476, 3.4219945179733e-11, 0.0029460806403044945]"
39,"[0.999824556811504, 1.4632998044507463e-14, 0.0001754431884824087]"
40,"[0.9999999999999966, 5.499359040004732e-37, 1.2062275923868513e-25]"
41,"[1.0000000000000027, 1.2391554250010224e-84, 3.592273323188244e-53]"
42,"[0.9999999999999987, 7.807161026633071e-161, 3.5745696788576653e-78]"
43,"[1.000000000000002, 8.988685860518225e-253, 1.321201840232225e-113]"
44,"[0.9999999999999967, 0.0, 2.1015071298734195e-166]"
45,"[1.0000000000000036, 0.0, 1.4620164997090567e-236]"
46,"[1.000000000000002, 0.0, 0.0]"
47,"[1.0000000000000016, 0.0, 0.0]"
48,"[0.9999999999999986, 0.0, 0.0]"
49,"[0.9999999999999982, 0.0, 0.0]"
50,"[0.9999999999999983, 0.0, 0.0]"
51,"[0.999999999999999, 0.0, 0.0]"
52,"[1.0000000000000002, 0.0, 0.0]"
53,"[1.0000000000000009, 3.597921700126979e-15, 4.978741392803165e-139]"
54,"[1.0000000000000038, 1.2680022070429388e-37, 2.1907e-320]"
55,"[1.000000000000001, 1.2583231146084487e-62, 0.0]"
