Timestep,Probs
1,"[0.3354297693920332, 0.3291404612159326, 0.3354297693920332]"
2,"[0.33114185606050234, 0.3355240749538718, 0.333334068985626]"
3,"[0.3285699001767627, 0.3261929742451856, 0.3452371255780528]"
4,"[0.3342087415788772, 0.33157721988021827, 0.33421403854090354]"
5,"[0.34482545813002075, 0.31609418024181185, 0.3390803616281689]"
6,"[0.3522002155322493, 0.31446609938423725, 0.3333336850835131]"
7,"[0.3381170204273621, 0.3163046312559235, 0.34557834831671413]"
8,"[0.3306733482135025, 0.3306694340255927, 0.3386572177609044]"
9,"[0.03558624636128547, 0.46380741291585886, 0.5006063407228566]"
10,"[0.0013348967169384885, 0.45505802946594553, 0.5436070738171176]"
11,"[7.786926024037695e-5, 0.4592186225014145, 0.5407035082383476]"
12,"[4.3949045646806385e-6, 0.4673262145342537, 0.5326693905611829]"
13,"[2.1836904779893127e-7, 0.4592563508393759, 0.5407434307915748]"
14,"[1.2861188468023508e-8, 0.4595448759309703, 0.5404551112078433]"
15,"[1.1781552668633061e-9, 0.4527295938375038, 0.5472704049843414]"
16,"[6.921630974029495e-11, 0.4288643237313533, 0.5711356761994304]"
17,"[0.0007873810152541731, 0.461256840558776, 0.537955778425973]"
18,"[4.692706238798094e-5, 0.46368499688085446, 0.5362680760567586]"
19,"[2.7203151317249166e-6, 0.45845618523396714, 0.5415410944509015]"
20,"[1.6788359208098696e-7, 0.4658579262425025, 0.5341419058739056]"
21,"[1.1711703903449503e-7, 0.43204490102043636, 0.567954981862525]"
22,"[1.5104946082825253e-7, 0.45135462502032786, 0.5486452239302115]"
23,"[0.002761012807844542, 0.4793600532851978, 0.5178789339069579]"
24,"[0.0031188031515318477, 0.48376885232776384, 0.5131123445207042]"
25,"[0.00022570676842966958, 0.3810133703385901, 0.6187609228929827]"
26,"[1.4554706894335283e-5, 0.40517552244854976, 0.5948099228445565]"
27,"[2.75414776597642e-5, 0.46761465961171983, 0.5323577989106211]"
28,"[0.00024159713349141196, 0.4667825258124983, 0.5329758770540105]"
29,"[1.4218478544422357e-5, 0.47285175851096667, 0.5271340230104863]"
30,"[8.322318950125734e-7, 0.4615452374740693, 0.5384539302940373]"
31,"[4.985381738849637e-8, 0.48530191212724155, 0.5146980380189414]"
32,"[3.0228862554547633e-9, 0.4759821290569995, 0.5240178679201145]"
33,"[1.7564145836808452e-10, 0.4823876350312989, 0.517612364793061]"
34,"[2.53412653223062e-95, 0.47652436634222933, 0.5234756336577656]"
35,"[1.7457578905881806e-225, 0.47839859586087324, 0.521601404139127]"
36,"[0.0, 0.4857706490076369, 0.5142293509923607]"
37,"[0.0, 0.4817638656804956, 0.5182361343195024]"
38,"[0.0, 0.4984925747665794, 0.5015074252334221]"
39,"[0.0, 0.5038377408791272, 0.49616225912087464]"
40,"[0.0, 0.5124014647249189, 0.4875985352750832]"
41,"[0.0, 0.5184120166351631, 0.4815879833648373]"
42,"[0.0, 0.5402394915308248, 0.4597605084691735]"
43,"[0.0, 0.5497085901165318, 0.45029140988346705]"
44,"[0.0, 0.5524372470920601, 0.4475627529079389]"
45,"[0.0, 0.5611263132613902, 0.43887368673861077]"
46,"[0.0, 0.5581407740190033, 0.4418592259809984]"
47,"[3.973600578260436e-129, 0.551725874630196, 0.44827412536980427]"
48,"[2.1167495403637175e-275, 0.05714093415908174, 0.9428590658409199]"
49,"[0.0, 0.003334564838161165, 0.99666543516184]"
50,"[0.0, 0.00017965452448061365, 0.9998203454755167]"
51,"[1.0304129951756218e-184, 0.00544781201831653, 0.9945521879816746]"
52,"[0.0, 0.005593960589616945, 0.9944060394103857]"
53,"[0.0, 0.005856378329653434, 0.9941436216703523]"
