Timestep,Probs
1,"[0.1813953488372093, 0.1953488372093023, 0.20232558139534879, 0.21627906976744177, 0.20465116279069762]"
2,"[0.1884688696684352, 0.24177682921538737, 0.05425375636800487, 0.28015092536997405, 0.23534961937819776]"
3,"[0.04491374446667145, 0.0670085182805764, 0.012932614882316902, 0.12860245409263418, 0.7465426682778]"
4,"[0.01832132782640451, 0.04863227592903317, 0.006062234000200267, 0.09497816184598949, 0.832006000398371]"
5,"[0.09915484937677235, 0.2189528130519783, 0.0024414857266184453, 0.3895531728739253, 0.2898976789707045]"
6,"[0.17892976054837828, 0.36224153747997717, 0.025410606576899454, 0.4255334622700075, 0.007884633124737578]"
7,"[0.3771183056685035, 0.5246663767432622, 0.03444732206619647, 0.05231026739931978, 0.011457728122717321]"
8,"[0.4022402785768569, 0.5312003860065015, 0.04760269130154494, 0.0004151079829857714, 0.018541536132109078]"
9,"[0.4327348082905972, 0.5634105751944352, 0.002731629649988716, 2.853720693113373e-5, 0.0010944496580475253]"
10,"[0.431482264809291, 0.5677396100898842, 0.0007225851440351078, 1.7001999250716472e-6, 5.383975686144221e-5]"
11,"[0.43280802882647446, 0.5671414190062735, 4.717780172882612e-5, 1.1450329555851983e-7, 3.2598622278798354e-6]"
12,"[0.9379603960360928, 0.062033498845402886, 5.91031166898343e-6, 9.726972110455703e-9, 1.8507986391944653e-7]"
13,"[0.9996020327120521, 3.4281607883641205e-6, 0.00013151304143718277, 0.0002630260841310292, 1.6025685236632617e-12]"
