Timestep,Probs
1,"[0.3253012048192771, 0.3253012048192771, 0.34939759036144585]"
2,"[0.34227553313313386, 0.315439928370275, 0.3422845384965919]"
3,"[0.3305057500606306, 0.3050859513174848, 0.36440829862188423]"
4,"[0.3838292788799878, 0.27273435845501726, 0.34343636266499494]"
5,"[0.364870987309917, 0.2972928901100927, 0.3378361225799907]"
6,"[0.37500374229288985, 0.30356704204452084, 0.3214292156625891]"
7,"[0.40908293497151393, 0.29545090737473595, 0.2954661576537507]"
8,"[0.3896119455222162, 0.30519184896233414, 0.30519620551544924]"
9,"[0.40676453265080936, 0.2796694471455392, 0.3135660202036523]"
10,"[0.3874953848012264, 0.31249790588995946, 0.30000670930881435]"
11,"[0.41538294476124527, 0.3076950862924393, 0.27692196894631577]"
12,"[0.4038512380674436, 0.2692320112375135, 0.3269167506950427]"
13,"[0.4324270422092902, 0.21622258869161692, 0.3513503690990928]"
14,"[0.4317480565919384, 0.196962415033469, 0.3712895283745918]"
15,"[0.43650632666695793, 0.19047845174508732, 0.3730152215879554]"
16,"[0.40909007630679334, 0.18182289592945614, 0.40908702776375044]"
17,"[0.8541726895460555, 0.041258319575574506, 0.10456899087837095]"
18,"[0.999999919154779, 4.8486533258479267e-8, 3.2358689774968055e-8]"
19,"[1.0000000000000002, 1.2688745500596022e-22, 7.017373144916609e-25]"
20,"[0.9999999999999993, 8.793384621189066e-54, 8.386277185265918e-59]"
21,"[1.0, 6.55045023741384e-85, 4.1773992967665924e-94]"
22,"[1.0000000000000007, 1.6178532639874138e-119, 3.195618922371919e-133]"
23,"[0.9999999999999983, 1.6593724009735979e-52, 3.5250911349498845e-33]"
