Timestep,Probs
1,"[0.1613636363636362, 0.20227272727272688, 0.19772727272727236, 0.22272727272727222, 0.21590909090909044]"
2,"[0.19895449259241435, 0.23453034627971767, 0.02782022506017223, 0.2755016197294698, 0.2631933163382269]"
3,"[0.03983058510169929, 0.04231453151406376, 0.005255301700646954, 0.07485067344147893, 0.8377489082421119]"
4,"[0.032052545621332126, 0.026671603946262164, 0.009118486147217282, 0.07364169528740837, 0.8585156689977856]"
5,"[0.008445766682363853, 0.004798796133229957, 0.004699755435915406, 0.07321324710216565, 0.9088424346463296]"
6,"[0.000501110116576668, 0.00047840990314386705, 0.0041745819291513315, 0.05447571731842883, 0.940370180732702]"
7,"[1.7845638895034407e-5, 3.122337558956943e-5, 0.00028585604155163927, 0.037039206308837815, 0.9626258686351221]"
8,"[1.852840413798216e-5, 1.0165300526126391e-6, 1.8436028053401024e-5, 0.03651466443461177, 0.9634473546031435]"
9,"[1.1480263550047168e-6, 6.298398739996039e-8, 1.1423004992291024e-6, 0.028732809136111696, 0.9712648375530504]"
10,"[8.50048595964815e-7, 4.67526639576346e-8, 8.479233144799784e-7, 0.4051756356997528, 0.5948226195756728]"
11,"[0.0010987944689765546, 0.0005494077156969038, 0.0005493966970242897, 0.9450539116745852, 0.052748489443712715]"
