Timestep,Probs
1,"[0.22093023255813943, 0.21395348837209294, 0.18604651162790697, 0.20465116279069762, 0.17441860465116282]"
2,"[0.2697355338073544, 0.24978681661900537, 0.03307777707592642, 0.24620636337314863, 0.20119350912456588]"
3,"[0.06370313255435985, 0.07453771181085121, 0.038175143580476405, 0.08496044663920825, 0.7386235654151049]"
4,"[0.03278334421307824, 0.05974491715050036, 0.03902342494235529, 0.07847246189199376, 0.789975851802071]"
5,"[0.002204931843602131, 0.026623926538267218, 0.036159299161475617, 0.08074719345500257, 0.8542646490016552]"
6,"[0.00013062095505288041, 0.0018679971628187998, 0.0023113234376764, 0.07645522130323468, 0.9192348371412196]"
7,"[3.8317920081225414e-5, 0.000123683569402141, 0.0004427434246124757, 0.06165368089480651, 0.937741574191096]"
8,"[4.0048815589156886e-5, 2.5145807324059364e-5, 0.00010079707976897817, 0.06270324363223277, 0.9371307646650858]"
9,"[1.3774245471011482e-6, 1.5656042304790272e-6, 2.7412433671210885e-5, 0.060597219319237165, 0.939372425218314]"
10,"[0.0022803320262900616, 3.3018081468099185e-6, 0.0011401665098984461, 0.56324532766193, 0.43333087199373654]"
11,"[0.00020710273859737255, 7.3833163768886405e-9, 0.0002065120933044519, 0.9691776364046916, 0.030408741380088197]"
