Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.2119169202599779, 0.21344667632678224, 0.16033915368600746, 0.174361114588177, 0.23993613513905537]"
3,"[0.2789361892822517, 0.19181225834308277, 0.11109963155481271, 0.15040030055974848, 0.26775162026010435]"
4,"[0.36760824239199147, 0.2392434985846775, 0.0679458354467766, 0.0993131783663599, 0.22588924521019452]"
5,"[0.33264574454879, 0.21585711697448398, 0.06018889517752078, 0.14338402191279084, 0.2479242213864143]"
6,"[0.3795433373029323, 0.23240444310002603, 0.061242085118918356, 0.09309645720836077, 0.23371367726976244]"
7,"[0.29592287460893096, 0.18745068077538263, 0.09386366019215366, 0.13240398144049395, 0.29035880298303884]"
8,"[0.18161301203411973, 0.11355684932606346, 0.08288332508689067, 0.21021888626202642, 0.41172792729089963]"
9,"[0.040882054641564795, 0.03367069983729614, 0.028061181408621218, 0.340506603579775, 0.5568794605327427]"
10,"[0.01628140249838848, 0.010105080031107213, 0.017928004747580602, 0.35383412236219663, 0.6018513903607271]"
11,"[0.0019102715791626712, 0.001392021392393795, 0.0016824984843379755, 0.36692663169302564, 0.6280885768510799]"
12,"[0.00044152625321072526, 0.00041463635960089574, 0.000598550330398676, 0.7598637390796568, 0.23868154797713292]"
13,"[8.756338444861124e-5, 0.0001430351447628158, 8.865366108145375e-5, 0.9676052888246898, 0.03207545898501742]"
