Timestep,Probs
1,"[0.17400000000000013, 0.20400000000000015, 0.21600000000000016, 0.22200000000000017, 0.18400000000000014]"
2,"[0.26315790939590994, 0.31228065242292413, 0.30526311240657933, 0.08421060270682383, 0.03508772306776109]"
3,"[0.0001474675321740781, 0.9143910482304567, 0.02145409465494621, 0.06392636346725021, 8.10261151725624e-5]"
4,"[0.00019577973166178434, 2.5428522544932494e-6, 0.7135690828861312, 0.1431272748498827, 0.14310531968006962]"
5,"[0.0, 5.88907697841713e-10, 0.9999381782366131, 3.091058724431604e-5, 3.091058724431605e-5]"
6,"[0.0, 2.763233254456963e-19, 0.9999999897225073, 2.5696533218241835e-9, 7.707838886371849e-9]"
7,"[0.0, 1.1922174737247204e-25, 0.9999999999973515, 2.2535603065472217e-13, 2.424365485118049e-12]"
8,"[0.0, 1.897920199782104e-11, 0.9999999866573875, 2.343111357755656e-13, 1.3323399802469938e-8]"
9,"[0.0, 9.634050275855183e-18, 0.9999999999999954, 1.631534873724376e-22, 2.0483656030959112e-15]"
10,"[0.0, 7.660180983352882e-14, 0.9999999999994962, 1.297258375815492e-18, 4.255656101862766e-13]"
11,"[0.0, 2.4410206968060612e-24, 0.999999999999995, 5.670630979781281e-32, 1.5068028992630372e-24]"
