Timestep,Probs
1,"[0.19400000000000014, 0.19600000000000015, 0.21000000000000016, 0.19800000000000015, 0.20200000000000015]"
2,"[0.28372087242028066, 0.16744177561293339, 0.17209316045852027, 0.10232564080775751, 0.2744185507005085]"
3,"[0.29414043987155425, 0.1959207518230192, 0.25462961583083454, 0.15667818171561168, 0.09863101075898052]"
4,"[0.33221340485867135, 0.24160616762165593, 0.33557261693237217, 0.06040192943475574, 0.030205881152546604]"
5,"[0.1297285420582759, 0.015597337613347263, 0.6695451457890487, 0.05705319085323439, 0.12807578368609387]"
6,"[0.10869558564867932, 5.050230764135933e-10, 0.6086959384663534, 0.08695645406857117, 0.19565202131137535]"
7,"[0.009397409446420802, 3.056171931548419e-16, 0.3342074472545401, 0.09008031434868366, 0.5663148289503547]"
8,"[3.9152731224361665e-9, 1.19367675373106e-13, 0.29962536713504334, 0.1460674286571431, 0.5543072002924206]"
9,"[8.126438628255806e-12, 8.8803194401713e-25, 0.3403196539297207, 0.17015019053684782, 0.4895301555253053]"
10,"[2.5791113495009784e-18, 2.8184204142825715e-32, 0.3548384029197624, 0.17204277783120292, 0.4731188192490335]"
11,"[2.3466054089826064e-9, 2.8621494926743493e-11, 0.6659314557411946, 0.00039804721084278307, 0.3336704946727351]"
12,"[6.940492267519635e-10, 1.0449420605349505e-13, 0.8688544018974113, 1.1724784970302754e-12, 0.13114559740726667]"
13,"[1.639178287794077e-16, 2.24544970866478e-19, 0.9811419842558617, 1.0276649111180272e-22, 0.018858015744134454]"
14,"[2.618433891777864e-19, 5.474494798162036e-26, 0.9868993970988051, 8.458452812163411e-30, 0.013100602901199038]"
15,"[6.121353818896712e-24, 1.5800284168487956e-32, 0.5115725111011378, 1.7579957142119517e-33, 0.48842748889886034]"
16,"[6.61954689807887e-14, 5.885036958102525e-13, 0.49999859454862566, 2.8109972973301765e-6, 0.4999985944534187]"
17,"[3.295968961392918e-23, 2.6733925190493716e-22, 0.20803240524923458, 9.3087918334169e-13, 0.7919675947498375]"
18,"[1.4497823837445011e-34, 1.0569092342003048e-32, 0.016129460349676532, 3.3575839067170953e-22, 0.983870539650325]"
19,"[5.196076178582765e-46, 3.4091462926557062e-43, 0.004088447959539931, 8.665739418921268e-31, 0.9959115520404651]"
