Timestep,Probs
1,"[0.18243243243243257, 0.23648648648648674, 0.2229729729729732, 0.16891891891891903, 0.18918918918918934]"
2,"[0.23866989944950878, 0.18731119594142348, 0.22054451022639002, 0.20543779539610343, 0.14803659898657417]"
3,"[0.20137029336250672, 0.13656245116589094, 0.10178655990353708, 0.48813856804050393, 0.07214212752756066]"
4,"[0.1846156498229367, 0.14359054846242086, 0.0358975077177648, 0.5606825237880754, 0.0752137702088021]"
5,"[0.06732427354680214, 0.06153091754648304, 0.0446760538650223, 0.6925510724899646, 0.133917682551727]"
6,"[0.011904586447241882, 0.011875640222501779, 0.007125354324503574, 0.826580060716469, 0.14251435828928474]"
7,"[0.0015076951004704955, 0.00442448832727314, 0.0029520557072806866, 0.8495285341267083, 0.1415872267382681]"
8,"[1.416668174112956e-10, 2.132893968854249e-14, 0.0, 0.819279547528881, 0.18072045232942738]"
9,"[7.238532729376635e-19, 1.8683918210057903e-28, 0.0, 0.7501029463586817, 0.24989705364131617]"
10,"[7.549853569589584e-27, 3.300217623645763e-40, 0.0, 0.5121961975371433, 0.4878038024628562]"
11,"[7.54744518178959e-14, 7.547445181789496e-15, 0.0, 0.27943024129272614, 0.7205697587071898]"
12,"[5.670697915073981e-25, 7.778735137275307e-29, 0.0, 0.08397651039499913, 0.9160234896050019]"
13,"[5.48765208882904e-16, 2.4694434399730655e-15, 0.0, 0.014227814719222307, 0.9857721852807727]"
