Timestep,Probs
1,"[0.21830985915492995, 0.20892018779342758, 0.22769953051643232, 0.1690140845070425, 0.17605633802816928]"
2,"[0.21352336046129533, 0.2843393622890192, 0.09567093257869015, 0.21913384122056234, 0.18733250345043248]"
3,"[0.2842256186748311, 0.2523047113795645, 0.10206545754216953, 0.2184577802000026, 0.1429464322034337]"
4,"[0.30440858306201835, 0.23664775682366065, 0.06525624320146799, 0.2671193980637922, 0.12656801884906144]"
5,"[0.17858135732229327, 0.055280631864226194, 0.09388456565363856, 0.47198676753126295, 0.20026667762857933]"
6,"[0.032127130312590485, 0.007584810097322578, 0.022249123645434823, 0.6099425096286591, 0.32809642631599295]"
7,"[0.0019419360793606723, 0.00038834595172382666, 0.004524614736395683, 0.6703299352582579, 0.32281516797426196]"
8,"[0.000691685973613988, 2.1750283591838177e-5, 0.004387002552183368, 0.7382708531805536, 0.25662870801006005]"
9,"[0.00033226040492986375, 1.6390639833395656e-6, 0.0008911299457440543, 0.8280357376279146, 0.17073923295742854]"
10,"[4.518749175976084e-5, 1.2098391364535748e-6, 2.316937369417602e-5, 0.9443741760049393, 0.05555625729047178]"
11,"[2.1928689601525077e-6, 1.4016971953035442e-6, 1.483438108567553e-6, 0.9964606864081484, 0.0035342355875875725]"
