Timestep,Probs
1,"[0.19800000000000015, 0.19600000000000015, 0.23000000000000018, 0.19200000000000014, 0.18400000000000014]"
2,"[0.06024096540154101, 0.1686746903614964, 0.024096398951423584, 0.5180722997383552, 0.22891564554718485]"
3,"[0.0996239749906226, 0.19936876122848876, 0.0992162370302766, 0.30267747928416244, 0.2991135474664499]"
4,"[0.2000034230795482, 0.19999770232746755, 0.09999889821584158, 0.2999965535879739, 0.20000342278917005]"
5,"[0.5099751265399828, 0.14899211758690162, 0.00034977716522171013, 0.032386774547750644, 0.30829620416014464]"
6,"[0.13726435648926957, 0.2745067801876477, 4.427426555110696e-8, 0.03921525475512827, 0.5490135642936886]"
7,"[0.00017794331824143398, 0.0007672390261752982, 1.6974668860087681e-13, 0.00010960557516792143, 0.9989452120802431]"
8,"[1.5448682510888794e-7, 1.8086083063083235e-10, 1.8031131972920753e-19, 6.717687995229965e-11, 0.999999845265135]"
9,"[0.0001259376270495795, 8.126669712720666e-14, 6.418037405620866e-9, 7.314002741448254e-13, 0.9998740559540954]"
10,"[3.455519293740612e-12, 3.058627585993662e-24, 1.2305285732276366e-15, 3.0586275859934447e-24, 0.999999999996549]"
11,"[1.0567466738703592e-16, 1.4256542014658627e-32, 4.645840746248951e-22, 1.2830887813191428e-31, 1.0000000000000053]"
12,"[9.525896230600841e-6, 1.99162724286504e-12, 1.3140759280422338e-8, 1.4518962600485934e-9, 0.9999904595091242]"
13,"[1.6712254146403502e-7, 5.917318122777218e-19, 3.1492322097525764e-13, 3.8823524203540045e-15, 0.9999998328771407]"
14,"[0.0010590136726811392, 8.797959742274306e-5, 0.009061898534542302, 0.0007918163768046613, 0.9889992918185526]"
15,"[0.0031902945273227282, 1.6200967160493516e-7, 0.03295130911739813, 0.00011810505059999103, 0.9637401292950042]"
16,"[0.00366179132960198, 1.505991864421261e-5, 0.9442418390734683, 1.8592492153348615e-7, 0.05208112375336373]"
17,"[0.006316111836929882, 3.208750185523039e-7, 0.993683511327623, 5.4340466147149565e-12, 5.595498177467809e-8]"
18,"[0.006680983785039658, 5.1734360784300476e-11, 0.9933190161632132, 1.4837269769092583e-20, 3.1367472018838417e-15]"
19,"[1.025217269152547e-6, 1.20999770057874e-18, 0.9999989747827261, 4.76027368200703e-31, 2.816682499285498e-25]"
