Timestep,Probs
1,"[0.19714964370546328, 0.2209026128266035, 0.21615201900237546, 0.17577197149643708, 0.19002375296912122]"
2,"[0.05257257146940823, 0.07773211549671499, 0.04956832713629022, 0.36087101093895063, 0.459255974958636]"
3,"[0.20985197992631838, 0.1444162221778559, 0.04943006375513342, 0.3175086443257042, 0.278793089814988]"
4,"[0.28230653864424665, 0.1702926291055271, 0.03514059577928456, 0.23221112948166336, 0.28004910698927843]"
5,"[0.5573341997375328, 0.07564631032373761, 0.02689060395444539, 0.30836809495058976, 0.031760791033694225]"
6,"[0.06602987236699899, 0.15739332225375136, 0.0649489787608489, 0.6535651491475161, 0.058062677470885164]"
7,"[0.004593477105101338, 0.32614970292685636, 0.42491819650360396, 0.23745382336212834, 0.0068848001023107275]"
8,"[0.016725229963331964, 0.2510636892664528, 0.5489382192744897, 0.15598436340130242, 0.027288498094424078]"
9,"[0.0017942947883281895, 0.4695640364717286, 0.1412700999943013, 0.32674885865982406, 0.0606227100858173]"
10,"[0.0021923654836793626, 0.48185346584613614, 0.12511041442713255, 0.3277559402747795, 0.0630878139682728]"
11,"[5.736127598864705e-6, 0.4062936971606891, 0.09604963860645856, 0.2763511730837435, 0.22129975502150837]"
12,"[6.621479269606345e-6, 0.2964846150057363, 0.07240478867625703, 0.2886421610456931, 0.3424618137930428]"
13,"[7.586801671603944e-8, 0.7603473377164421, 0.029825773797938417, 0.10028979994136669, 0.10953701267623579]"
14,"[2.5116875376097175e-5, 0.4283124955229903, 0.11645068172502641, 0.054862873600214766, 0.4003488322763907]"
15,"[1.7307663863749755e-5, 0.13096001783885125, 0.5185180595894303, 0.04381497312253336, 0.3066896417853214]"
16,"[4.82952596536249e-6, 0.038302592068269546, 0.7524458247222376, 0.06678857524781118, 0.14245817843571454]"
17,"[1.177060133572715e-8, 0.00281431326537519, 0.9814966838245249, 0.004457000274369224, 0.011231990865125368]"
18,"[5.5579740981586135e-14, 0.00017677335420697687, 0.9990015501895756, 0.00021124151402090394, 0.0006104349421422091]"
19,"[1.6812226624160925e-15, 1.136229131926085e-5, 0.9999435322128061, 1.0413849201437248e-5, 3.4691646669952975e-5]"
