Timestep,Probs
1,"[0.2295081967213111, 0.17377049180327853, 0.19016393442622928, 0.18688524590163913, 0.21967213114754064]"
2,"[0.28097229972498106, 0.2335199560726139, 0.06459415476884366, 0.18809431191319367, 0.2328192775203681]"
3,"[0.4778950763120952, 0.38879661764855755, 0.015481642513822181, 0.057702342268016696, 0.06012432125750831]"
4,"[0.4429508438114002, 0.31241067665850936, 0.075338898161307, 0.1383381387056312, 0.030961442663153094]"
5,"[0.27058005136197877, 0.18239460730377652, 0.043063966133045, 0.4888154890109887, 0.015145886190211545]"
6,"[0.4174911356838846, 0.21308009921394447, 0.030665820388703385, 0.3128185686624125, 0.025944376051054114]"
7,"[0.5412246897009787, 0.17272880534585938, 0.017926167895141645, 0.24499458262633786, 0.023125754431682476]"
8,"[0.5207393927267842, 0.2015988267579722, 0.029169058277311533, 0.2370179970743173, 0.011474725163612986]"
9,"[0.3355158095350559, 0.30672491626950016, 0.018593392327844304, 0.33476812079191937, 0.004397761075678065]"
10,"[0.2651865165433251, 0.3428686196189681, 0.010159226975186782, 0.38178563686241196, 1.1052199548898795e-13]"
11,"[0.33465170524108023, 0.4306202866787396, 0.006615738739941348, 0.22811226934024004, 3.960813473575198e-19]"
12,"[0.3739053848332359, 0.3169075966358561, 0.01288988181224344, 0.2962971367186648, 1.994958198215846e-27]"
13,"[0.18084387601293547, 0.44443298798005715, 0.05320224615224117, 0.32152087921610206, 1.0638664036225778e-8]"
14,"[0.13119235834651954, 0.6443153110281771, 0.023659863206716487, 0.20083246741858676, 5.879316359196251e-17]"
15,"[0.10144038741724411, 0.6744173745125738, 0.004060957727271921, 0.22008126759998392, 1.2742927464709261e-8]"
16,"[0.04781644509952341, 0.8928094539196129, 0.0019451680412217284, 0.05742893293964207, 1.32201836605086e-18]"
17,"[0.05828540027482632, 0.9259260271216615, 3.218322767219585e-8, 0.015788540407116677, 1.3171386326604825e-11]"
18,"[0.07360795663622373, 0.9245748197570557, 9.140698772771625e-16, 0.0018172236067226875, 6.693964430326833e-22]"
19,"[0.05279020834126748, 0.9469432588082829, 8.78116215952364e-20, 0.00026653285044924276, 3.10846000439627e-31]"
20,"[0.008857987542253672, 0.9878492494779897, 9.026861152375412e-12, 0.0032927629707216848, 1.1962568129149883e-14]"
21,"[0.0013726862632604476, 0.9979241109576681, 3.9730802976272714e-22, 0.0007032027790755879, 4.778828595775733e-24]"
