Timestep,Probs
1,"[0.21337579617834393, 0.2898089171974522, 0.15605095541401273, 0.1592356687898089, 0.18152866242038215]"
2,"[0.2317567432580789, 0.335892498842638, 0.0475074751561265, 0.17490128783772782, 0.20994199490542892]"
3,"[0.40148847327034787, 0.4673034800233014, 0.015179333572679518, 0.05922784735262941, 0.05680086578104208]"
4,"[0.5001603495028346, 0.3698123256230277, 0.04768832255221201, 0.04455097966959767, 0.03778802265232861]"
5,"[0.4798174052962694, 0.40732001725681904, 0.02435614874484025, 0.015792610636484072, 0.07271381806558662]"
6,"[0.5521503235257887, 0.3901114772451514, 0.012599412518419404, 0.003150625414555412, 0.04198816129608301]"
7,"[0.7703308175949144, 0.19771724878394872, 0.012274568854171988, 0.001108451436070632, 0.01856891333089467]"
8,"[0.7961957106440564, 0.1966197008621099, 0.005737113016227995, 2.0072484255021573e-9, 0.0014474734703616627]"
9,"[0.8833365715430904, 0.11373766825058515, 0.002867048892020352, 2.5664239320222283e-18, 5.8711314304401564e-5]"
10,"[0.8955781902861161, 0.10442175187060204, 5.705187511502326e-8, 8.7554329550899e-12, 7.826549330747706e-10]"
11,"[0.9484992650472245, 0.05150073495275007, 2.0973311085720587e-14, 1.270408668529994e-22, 5.177798274226331e-16]"
12,"[0.9529433046256616, 0.04705669537433866, 8.693068949081551e-23, 1.616079786180188e-28, 5.633966350505347e-19]"
13,"[0.9741150851058668, 0.025872059421728426, 1.2977869825939777e-6, 1.7692642326343444e-8, 1.1539992779601502e-5]"
14,"[0.9648299328920036, 0.03517003544783319, 5.493121462859788e-13, 4.8248465969247885e-12, 3.165479270063823e-8]"
15,"[0.8865103248875762, 0.11348745556545142, 2.6991284729332804e-8, 2.1862250102906113e-6, 6.330674643840854e-9]"
16,"[0.9633412416547527, 0.03665875816250896, 2.7140650750767335e-13, 2.198727780574547e-12, 1.8027162744416172e-10]"
17,"[0.9734309893112856, 0.02656901068871726, 1.9207256083232353e-24, 1.2601883350949401e-21, 1.0347544306575703e-19]"
18,"[0.9458781372955822, 0.0541218618505772, 9.493371896917456e-12, 1.286364755679878e-13, 8.442170499621914e-10]"
19,"[0.9283763087072869, 0.07162369129271187, 3.8641335658409224e-20, 8.067876317385877e-26, 3.47295629064481e-18]"
20,"[0.604078354723401, 0.39592164527659834, 9.075258695624388e-31, 1.8948119534953045e-36, 1.0069809512300249e-30]"
21,"[0.15836214922475908, 0.8416378507699291, 1.763693362338496e-12, 1.761307171420393e-12, 1.7857093286274698e-12]"
