Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.21270123614346773, 0.24700476021576886, 0.1296143732340355, 0.21029956954649748, 0.20038006086023047]"
3,"[0.2523990823674517, 0.18628870416728352, 0.11929657838229873, 0.19811509377408945, 0.24390054130887667]"
4,"[0.26701399653031216, 0.26680589062380905, 0.06547943677507849, 0.17739477085120997, 0.22330590521959032]"
5,"[0.29033001682928483, 0.2356521000068617, 0.07681955473442656, 0.1425310690757868, 0.25466725935364015]"
6,"[0.27414469214747506, 0.25886652687414413, 0.06298526330903492, 0.16638924622315926, 0.23761427144618666]"
7,"[0.2516266481137715, 0.1815020521358578, 0.1069811297084539, 0.1838151871790953, 0.27607498286282145]"
8,"[0.11642107633207585, 0.0812289592045107, 0.08580090160780186, 0.3058943318052477, 0.41065473105036376]"
9,"[0.028541226464549003, 0.02186070753999661, 0.031939866984049686, 0.3717789396097102, 0.5458792594016945]"
10,"[0.012701173904023852, 0.0072177449776950325, 0.01787557635405021, 0.38019310139381063, 0.5820124033704204]"
11,"[0.0014071122746407002, 0.0008471053206945597, 0.001696806871696157, 0.3911807182598826, 0.604868257273086]"
12,"[0.0004011229925190118, 0.00024122063435029083, 0.0005491182044369414, 0.7778348202519222, 0.22097371791677162]"
13,"[6.796573403754539e-5, 5.182048197842643e-5, 7.556969116914466e-5, 0.9704127481155534, 0.029391895977261485]"
