Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.25360537266632704, 0.2746764082019666, 0.11115084149857944, 0.16338945931953952, 0.19717791831358744]"
3,"[0.2918373224926013, 0.21266083351719442, 0.09625774062636895, 0.17546748057133954, 0.22377662279249566]"
4,"[0.3760636183703995, 0.25650080238301537, 0.0517163004300194, 0.10309875421234958, 0.21262052460421607]"
5,"[0.3975936861407948, 0.29008804786514786, 0.04295485466376543, 0.09802528950351612, 0.1713381218267757]"
6,"[0.41350065285776927, 0.2449325166741508, 0.044119265756721114, 0.09005672749743696, 0.20739083721392176]"
7,"[0.32555500883983846, 0.19261826577966373, 0.08175582752096536, 0.1601896344985037, 0.23988126336102872]"
8,"[0.1858402067167744, 0.1170620882870605, 0.08069614766893202, 0.2676648805469937, 0.34873667678023934]"
9,"[0.04525067678018213, 0.02559272660069051, 0.02418779472745997, 0.3530003033135362, 0.5519684985781311]"
10,"[0.026638455690256826, 0.01014952940256652, 0.016795885617179384, 0.37128171885984723, 0.5751344104301501]"
11,"[0.0033652740586387732, 0.0013825530184997858, 0.0015134421558404244, 0.4098599551533736, 0.5838787756136474]"
12,"[0.0006265280287466282, 0.00034647439187550523, 0.0005216284975781251, 0.7911883748982899, 0.20731699418350977]"
13,"[0.00013324356884610063, 8.363252965306566e-5, 8.887575327451285e-5, 0.9727583967645282, 0.026935851383697976]"
